state,district,total_enrolments,total_updates,update_intensity,bio_share,demo_share,cluster
Nagaland,Peren,1454.0,6388.0,0.6104532722179781,0.38838678577426067,0.3763190965786805,2
Nagaland,Phek,1043.0,10226.0,0.23078051835064928,0.3932614696544478,0.37831213440646594,1
Nagaland,Shamator,247.0,603.0,0.8874617737003058,0.27293368920460126,0.5160571364834722,2
Nagaland,Tuensang,1579.0,13947.0,0.38139807324799074,0.3738386365472661,0.359806223265818,1
Nagaland,Wokha,558.0,8832.0,0.9176967388070748,0.4331576593928828,0.36095998766594073,2
Nagaland,Zunheboto,761.0,10402.0,0.6873685567090202,0.3930738859427331,0.3897543968855497,2
Odisha,Angul,3010.0,93522.0,0.06455400200844758,0.34823700514513434,0.364313602142315,1
Odisha,Anugul,207.0,3918.0,0.01488095238095238,0.358499053030303,0.3870366612554113,1
Odisha,Balangir,5670.0,143640.0,0.04820505317990068,0.34785011606057253,0.3670093216904315,1
Odisha,Baleshwar,1229.0,37123.0,0.0,0.342291027384156,0.36096100513616924,1
Odisha,Baleswar,6018.0,147888.0,0.009828189202102244,0.34448248573451623,0.3595175142654838,1
Odisha,Bargarh,5239.0,117278.0,0.04407303889300214,0.35527893450557657,0.3660325409042595,1
Odisha,Baudh,175.0,5975.0,0.08552475716654821,0.375897851821803,0.3703708048946149,1
Odisha,Bhadrak,4891.0,140330.0,0.019462987083469014,0.3460135789674195,0.3608137302695283,1
Odisha,Boudh,1424.0,33494.0,0.5008482121641634,0.35958594066586586,0.38050216506100637,2
Odisha,Cuttack,5402.0,191739.0,0.004056501267656646,0.3422117362414043,0.3549994191370818,1
Odisha,Debagarh,883.0,24241.0,0.28007424787907553,0.36011886329658177,0.37765891448119604,1
Odisha,Dhenkanal,3017.0,107630.0,0.03449048403176844,0.3468423063502317,0.3656576936497683,1
Odisha,Gajapati,2002.0,80396.0,0.04369212962962963,0.3484080230933087,0.3640919769066913,1
Odisha,Ganjam,8116.0,287701.0,0.0,0.3425196850393701,0.35826771653543305,1
Odisha,Jagatsinghapur,3184.0,64091.0,0.00941898963034479,0.3442316242192897,0.3602218170762569,1
Odisha,Jagatsinghpur,694.0,17266.0,0.010045861541821358,0.3506749304060087,0.36716739324544356,1
Odisha,Jajapur,2608.0,86846.0,0.009855976637685006,0.3462707343768264,0.36627987291062303,1
Odisha,Jajpur,2507.0,56017.0,0.00789434853179873,0.3426294820717131,0.36254980079681276,1
Odisha,Jharsuguda,1182.0,42642.0,0.023916861826697892,0.34629807145280117,0.3627183219898218,1
Odisha,Kalahandi,4496.0,142319.0,0.05178906653070787,0.3466238347190728,0.3597253716301335,1
Odisha,Kandhamal,3081.0,91984.0,0.0609168119079929,0.3468684401376657,0.3656821671497837,1
Odisha,Kendrapara,4015.0,118305.0,0.0,0.3429732403498435,0.35983800463007615,1
Odisha,Kendujhar,5426.0,156671.0,0.02522843559449231,0.34492767261381385,0.36189963662313396,1
Odisha,Khorda,4317.0,131920.0,0.0,0.3429590304590305,0.3594219219219219,1
Odisha,Khordha,1222.0,31280.0,0.0,0.34248109602511684,0.3579237622744783,1
Odisha,Koraput,4502.0,147471.0,0.0,0.34520896671063295,0.35717198567031944,1
Odisha,Malkangiri,2870.0,69308.0,0.21177603603499737,0.357525061272591,0.37638051812655066,1
Odisha,Mayurbhanj,8154.0,228506.0,0.0,0.3411733660575018,0.35723933235519656,1
Odisha,Nabarangapur,6232.0,132422.0,0.1727639082785683,0.35749639363476005,0.3721173402708194,1
Odisha,Nabarangpur,442.0,0.0,0.0,0.0,0.0,0
Odisha,Nayagarh,2466.0,85544.0,0.025843740071849263,0.3431538052401545,0.3636735039967933,1
Odisha,Nuapada,2122.0,65198.0,0.3529742913540713,0.36304120919904437,0.37704689652782786,1
Odisha,Puri,3731.0,107786.0,0.016842942179539487,0.3462744357985171,0.36222758849298087,1
Odisha,Rayagada,3226.0,92670.0,0.014604149937305652,0.33836316546924317,0.3579931098344006,1
Odisha,Sambalpur,2577.0,82642.0,0.060958195385825364,0.34123692152998536,0.3641572693413839,1
Odisha,Sonapur,1510.0,39592.0,0.15073337988176302,0.35615673850254437,0.3624579801121742,1
Odisha,Subarnapur,405.0,10865.0,0.15108810805713463,0.3537226615937625,0.38079061274252074,1
Odisha,Sundargarh,730.0,23847.0,0.0,0.34410566752998717,0.3649107259126358,1
Odisha,Sundergarh,4001.0,136936.0,0.025161180936749756,0.3466135458167331,0.36254980079681276,1
Puducherry,Karaikal,567.0,22568.0,0.006508600650860065,0.342317812268186,0.36061105802470106,1
Puducherry,Pondicherry,1087.0,31125.0,0.012184873949579832,0.3459745362053456,0.3599078167358309,1
Puducherry,Puducherry,1330.0,48428.0,0.060735887096774195,0.34185438797674644,0.3678230313780923,1
Punjab,Amritsar,9655.0,254083.0,0.02919407894736842,0.3303821340860529,0.3571178659139471,1
Punjab,Barnala,1013.0,49043.0,0.13466978804253954,0.35536147626481107,0.3703769203596615,1
Punjab,Bathinda,2704.0,134160.0,0.06589952465924927,0.34915838158983925,0.3639563725085214,1
Punjab,Faridkot,902.0,54134.0,0.16889022481972715,0.3531292613560869,0.3586611316570135,1
Punjab,Fatehgarh Sahib,1048.0,52745.0,0.0,0.3485267170093285,0.35759573197026334,1
Punjab,Fazilka,1911.0,93057.0,0.2670176064981202,0.3568557508305573,0.37117772197279,1
Punjab,Ferozepur,1381.0,83525.0,0.04094230284706476,0.34629220824456597,0.37387240080893197,1
Punjab,Firozpur,395.0,18004.0,0.007834757834757835,0.34989075116648644,0.3766049753292401,1
Punjab,Gurdaspur,5120.0,191207.0,0.007102272727272727,0.33310332398323306,0.36611542601676694,1
Punjab,Hoshiarpur,4134.0,139313.0,0.016983820555249125,0.3302913302913303,0.3646893646893647,1
Punjab,Jalandhar,4118.0,192401.0,0.0,0.3436890802455757,0.3586918721353767,1
Punjab,Kapurthala,3726.0,67975.0,0.00597609561752988,0.33740393463419255,0.3558231569992736,1
Punjab,Ludhiana,17614.0,310630.0,0.03057059137191841,0.334310960676348,0.36066973430434696,1
Punjab,Malerkotla,865.0,28886.0,0.2320470816531741,0.3557952860360776,0.3808118568210653,1
Punjab,Mansa,1124.0,82594.0,0.2335071956576436,0.3484487324423447,0.376127538744096,1
Punjab,Moga,1535.0,85390.0,0.03695305282606871,0.3418535422570959,0.36596538778405635,1
Punjab,Muktsar,334.0,12430.0,0.03367748279252704,0.36230262048475004,0.3722106538515332,1
Punjab,Nawanshahr,192.0,7147.0,0.01246498599439776,0.36512938508736825,0.39677537681739367,1
Punjab,Pathankot,1115.0,41092.0,0.036744022503516174,0.33929015415226393,0.36957060534140695,1
Punjab,Patiala,5150.0,208363.0,0.012838468720821661,0.3376243993891709,0.3643363849245546,1
Punjab,Rupnagar,1246.0,59158.0,0.007343299239444007,0.34342368419102975,0.35982834832929544,1
Punjab,S.A.S Nagar,705.0,0.0,0.0,0.0,0.0,0
Punjab,S.A.S Nagar(Mohali),277.0,5056.0,0.008904837852206273,0.34542688468127064,0.36948539602048375,1
Punjab,Sangrur,2329.0,112385.0,0.04516639484311898,0.3430289284989593,0.3569710715010407,1
Punjab,Sas Nagar (Mohali),2953.0,115913.0,0.00703125,0.33743146929824563,0.36959978070175437,1
Punjab,Shaheed Bhagat Singh Nagar,946.0,36844.0,0.00411522633744856,0.3424014704207941,0.3695326859578067,1
Punjab,Sri Muktsar Sahib,1315.0,77914.0,0.0512241653418124,0.34982790232663397,0.3602561312868114,1
Punjab,Tarn Taran,2939.0,108117.0,0.013836198492755138,0.33933514775562135,0.3691668765358766,1
Rajasthan,Ajmer,12135.0,265894.0,0.015338276181649676,0.3404019901942803,0.3595980098057197,1
Rajasthan,Alwar,23383.0,368193.0,0.022794013413192902,0.3340509873155704,0.3549253906371855,1
Rajasthan,Banswara,7263.0,195005.0,0.18534080234424555,0.34491008321762506,0.3658337184352675,1
Rajasthan,Baran,6267.0,159014.0,0.37711197048651046,0.35019387135349583,0.3837117080456458,1
Rajasthan,Barmer,15851.0,308486.0,0.13819449970977205,0.35144572487776915,0.3692020484015831,1
Rajasthan,Bharatpur,17054.0,246218.0,0.1387044037126924,0.344580366402842,0.3662630070911339,1
Rajasthan,Bhilwara,11083.0,217758.0,0.0501806073345251,0.33816376387711666,0.3590473915013694,1
Rajasthan,Bikaner,13283.0,212523.0,0.18754105693071818,0.34134810413262523,0.3735113336183788,1
Rajasthan,Bundi,4872.0,111558.0,0.11663042085794484,0.33832522146110633,0.3718788601715467,1
Rajasthan,Chittaurgarh,357.0,4303.0,0.057973544973544976,0.3513456569270523,0.38198767640628106,1
Rajasthan,Chittorgarh,5986.0,124422.0,0.02620243785739835,0.3375535613226615,0.3648273910582909,1
Rajasthan,Churu,12780.0,209321.0,0.06083212933522368,0.33718212862084673,0.36477865569287876,1
Rajasthan,Dausa,6133.0,156597.0,0.10315374433526271,0.34433221657658036,0.37226697370682044,1
Rajasthan,Dhaulpur,139.0,888.0,0.5777777777777778,0.3829202741702742,0.4304130591630592,2
Rajasthan,Dholpur,8580.0,151972.0,0.5507396573450067,0.36136006017009376,0.3952771079714992,2
Rajasthan,Dungarpur,6571.0,181866.0,0.22990955222819628,0.3578023368878843,0.3683387419502899,1
Rajasthan,Ganganagar,5504.0,171746.0,0.0149527665317139,0.34013276092445244,0.3683692633670455,1
Rajasthan,Hanumangarh,4940.0,173870.0,0.06654225283088562,0.34117374143009943,0.3736856963209046,1
Rajasthan,Jaipur,31146.0,631224.0,0.026572291211210436,0.33815057082171635,0.36339981677518285,1
Rajasthan,Jaisalmer,2854.0,66361.0,0.12898120387774112,0.34542869987894353,0.3641148685857868,1
Rajasthan,Jalor,13991.0,166476.0,0.10508812500735597,0.3456263288073451,0.3614866419039519,1
Rajasthan,Jalore,494.0,1056.0,0.0,0.18518518518518517,0.7530864197530864,1
Rajasthan,Jhalawar,7036.0,161204.0,0.41976879003389017,0.3564786697738996,0.3836094359529727,1
Rajasthan,Jhunjhunu,311.0,4683.0,0.006238303181534623,0.3422616607625392,0.3782623567047097,1
Rajasthan,Jhunjhunun,7611.0,165044.0,0.0,0.33909456481184314,0.36051017827116083,1
Rajasthan,Jodhpur,22215.0,359003.0,0.0654140801335711,0.3382350985399644,0.36331528905693483,1
Rajasthan,Karauli,8636.0,139417.0,0.0396363208093928,0.34057540884312537,0.36021199273167775,1
Rajasthan,Kota,7525.0,186420.0,0.06889375873804153,0.33585908858613645,0.36695215639378326,1
Rajasthan,Nagaur,17267.0,308795.0,0.015462719880987793,0.3352951264832929,0.35245190908982965,1
Rajasthan,Pali,9114.0,222247.0,0.0114064144176189,0.3392492756931767,0.3631316766877757,1
Rajasthan,Pratapgarh,3794.0,104843.0,0.2813077735873052,0.3545448663779279,0.37077702203408924,1
Rajasthan,Rajsamand,4512.0,109132.0,0.0444410986544777,0.33570406680064574,0.36150708857784025,1
Rajasthan,Sawai Madhopur,6744.0,126577.0,0.14118414454270004,0.3475164558911058,0.3696966588629925,1
Rajasthan,Sikar,11400.0,239950.0,0.0459738210007343,0.33804211723399735,0.3591690381444887,1
Rajasthan,Sirohi,10732.0,111443.0,0.2275674149747766,0.3510465048678244,0.3662530731912473,1
Rajasthan,Tonk,5915.0,136551.0,0.23860668964011109,0.3493455395147468,0.36434740654334447,1
Rajasthan,Udaipur,14906.0,307270.0,0.0647325294685229,0.33644244789134453,0.36475277123216143,1
Sikkim,East,370.0,11390.0,0.016115702479338842,0.3478664621748595,0.3794062650978678,1
Sikkim,East Sikkim,339.0,7602.0,0.05922756199253895,0.3516129430727275,0.38110595093648914,1
Sikkim,South,197.0,6789.0,0.10234450923226433,0.35248960616853653,0.40771447546411654,1
Sikkim,South Sikkim,459.0,3462.0,0.09710144927536232,0.38298836600467034,0.38875076443011225,1
Sikkim,West,208.0,6137.0,0.8598154522853318,0.3987675404090702,0.4325577607957491,2
Sikkim,West Sikkim,501.0,5312.0,0.2922808012093726,0.36622898459429426,0.4254376820723724,1
Tamil Nadu,Ariyalur,2412.0,100824.0,0.014397018970189704,0.34870941019756857,0.3626727036235696,1
Tamil Nadu,Chengalpattu,1253.0,27781.0,0.017578231292517007,0.33877551020408164,0.37142857142857144,1
Tamil Nadu,Chennai,10043.0,381398.0,0.03918597844426845,0.34103391369873465,0.3593551913596311,1
Tamil Nadu,Coimbatore,8986.0,337460.0,0.0076904296875,0.3393553839521039,0.3637696160478961,1
Tamil Nadu,Cuddalore,8630.0,249700.0,0.03201826838985521,0.3415615515635621,0.35564960381492394,1
Tamil Nadu,Dharmapuri,5739.0,146238.0,0.05406323850000916,0.35004626296698066,0.35845576132451734,1
Tamil Nadu,Dindigul,6083.0,243700.0,0.0,0.34342381565800234,0.3513553008078611,1
Tamil Nadu,Erode,6017.0,215904.0,0.0,0.3362596972320449,0.3557403027679551,1
Tamil Nadu,Kallakurichi,1064.0,15608.0,0.031762065095398424,0.3466361799855652,0.37352842906793277,1
Tamil Nadu,Kancheepuram,13050.0,375212.0,0.019896110866190028,0.33873553092039255,0.3616535741379732,1
Tamil Nadu,Kanchipuram,387.0,17.0,0.0,0.4444444444444444,0.3333333333333333,1
Tamil Nadu,Kanniyakumari,2275.0,108110.0,0.0,0.3421984830680483,0.3574062600149557,1
Tamil Nadu,Kanyakumari,2005.0,50444.0,0.008400537634408603,0.35080645161290325,0.36693548387096775,1
Tamil Nadu,Karur,4019.0,85151.0,0.02772261205996146,0.34604783831679464,0.3647955351771813,1
Tamil Nadu,Krishnagiri,5075.0,182712.0,0.0400235881900878,0.34269534813013075,0.36086196412283367,1
Tamil Nadu,Madurai,9938.0,319850.0,0.020531312090661565,0.33823894459832377,0.3586114491024636,1
Tamil Nadu,Mayiladuthurai,502.0,7911.0,0.012472487160674981,0.34531522601703923,0.3738337101531735,1
Tamil Nadu,Nagapattinam,4047.0,118706.0,0.0,0.34509803921568627,0.3568627450980392,1
Tamil Nadu,Namakkal,4872.0,166807.0,0.02164674634794157,0.3414834206931242,0.3636958621754017,1
Tamil Nadu,Perambalur,2130.0,72698.0,0.01010940312976042,0.34311786817904305,0.35969337680087665,1
Tamil Nadu,Pudukkottai,7045.0,182363.0,0.04764657990904936,0.3438485799910578,0.35896266498886187,1
Tamil Nadu,Ramanathapuram,4005.0,138710.0,0.010336427677924814,0.34530961497550106,0.36151769426144675,1
Tamil Nadu,Ranipet,111.0,2027.0,0.03685897435897435,0.3607665600822535,0.42288728607159265,1
Tamil Nadu,Salem,10249.0,347015.0,0.07453830430568589,0.34782608695652173,0.35968379446640314,1
Tamil Nadu,Sivaganga,4446.0,129486.0,0.01568627450980392,0.34509803921568627,0.3607843137254902,1
Tamil Nadu,Tenkasi,1268.0,20223.0,0.003278688524590164,0.33761261261261266,0.3673054201742726,1
Tamil Nadu,Thanjavur,7372.0,246402.0,0.0,0.3424124513618677,0.35797665369649806,1
Tamil Nadu,The Nilgiris,1714.0,59377.0,0.0,0.34822179173215395,0.3609415548813919,1
Tamil Nadu,Theni,3473.0,125498.0,0.016416262660202564,0.34020401489323376,0.3609912042302722,1
Tamil Nadu,Thiruvallur,605.0,4720.0,0.012626262626262628,0.35207173778602346,0.3795299938157081,1
Tamil Nadu,Thiruvarur,4165.0,110579.0,0.0,0.34523809523809523,0.3611111111111111,1
Tamil Nadu,Thoothukkudi,5319.0,184556.0,0.015786749482401656,0.347853624208304,0.3584955821409024,1
Tamil Nadu,Tiruchirappalli,9932.0,267251.0,0.0021653543307086614,0.3422859445686673,0.3624384648801516,1
Tamil Nadu,Tirunelveli,9675.0,294663.0,0.005555555555555556,0.3433527645292351,0.35860801978449036,1
Tamil Nadu,Tirupattur,1048.0,21463.0,0.0332374575631837,0.3489935330770618,0.37299816816775144,1
Tamil Nadu,Tiruppur,6192.0,234718.0,0.0,0.34001556420233464,0.3642645914396887,1
Tamil Nadu,Tiruvallur,11435.0,386201.0,0.0,0.33979123066714306,0.3640549231790108,1
Tamil Nadu,Tiruvannamalai,7266.0,206673.0,0.030547011424990993,0.3425687973732646,0.3609885148796998,1
Tamil Nadu,Vellore,9633.0,281203.0,0.0,0.34108527131782945,0.36046511627906974,1
Tamil Nadu,Villupuram,6772.0,160829.0,0.0,0.3438735177865613,0.35968379446640314,1
Tamil Nadu,Viluppuram,5122.0,121254.0,0.003306878306878307,0.33894827772378794,0.36343267465716445,1
Tamil Nadu,Virudhunagar,5407.0,178736.0,0.0606751788891156,0.3407302853939607,0.3684330612195851,1
Telangana,Adilabad,2987.0,126293.0,0.01628001628001628,0.3432920200043488,0.3670254403131115,1
Telangana,Bhadradri Kothagudem,3211.0,55332.0,0.09546103705021375,0.34357570041656094,0.364926323874937,1
Telangana,Hanumakonda,1030.0,27992.0,0.023148148148148147,0.33663892778770366,0.3711800022534486,1
Telangana,Hyderabad,25990.0,444998.0,0.0,0.3299151177160746,0.3571077830472842,1
Telangana,Jagitial,1595.0,27044.0,0.01241927471435668,0.3410365807466459,0.3720781733517148,1
Telangana,Jangoan,1022.0,24179.0,0.17414422943208926,0.3459898499866939,0.38592504363032737,1
Telangana,Jayashankar Bhupalpally,847.0,20829.0,0.17658798294959008,0.34853864981798627,0.396997064467728,1
Telangana,Jogulamba Gadwal,1844.0,44906.0,0.3000628833592523,0.3454843465957053,0.401240544233989,1
Telangana,K.V. Rangareddy,17409.0,445911.0,0.07869444599924956,0.33929329175704187,0.3661330648321054,1
Telangana,Kamareddy,2008.0,39686.0,0.09262356386572271,0.3448979060593408,0.3861945309154491,1
Telangana,Karimnagar,5808.0,213871.0,0.0,0.34007124179005827,0.35992875820994175,1
Telangana,Khammam,3888.0,115978.0,0.026150218541522892,0.34523809523809523,0.36507936507936506,1
Telangana,Komaram Bheem,1106.0,37135.0,0.26044945236445627,0.34235088424279053,0.38452136245324475,1
Telangana,Mahabubabad,1503.0,33590.0,0.06580891560230404,0.3459719816845686,0.37716851418319997,1
Telangana,Mahabubnagar,10168.0,291475.0,0.0,0.34108527131782945,0.3643410852713178,1
Telangana,Mancherial,1094.0,39532.0,0.038105200239091454,0.33197163606753066,0.3751413346437664,1
Telangana,Medak,7544.0,181635.0,0.00946683586117993,0.35024670697841287,0.366352483304988,1
Telangana,Medchal Malkajgiri,704.0,0.0,0.0,0.0,0.0,0
Telangana,Medchal-Malkajgiri,4070.0,115382.0,0.11519944712715273,0.3339484608887402,0.37506793255388277,1
Telangana,Medchal−Malkajgiri,535.0,6290.0,0.040237173497085395,0.34702987618208264,0.3666265114831156,1
Telangana,Mulugu,937.0,17085.0,0.022402649218001915,0.33439800400283454,0.3751455644618958,1
Telangana,Nagarkurnool,1361.0,32624.0,0.014938775510204082,0.34702477494944195,0.36726093933627235,1
Telangana,Nalgonda,6661.0,215430.0,0.020526440879382057,0.3431165606084122,0.35884422370531327,1
Telangana,Narayanpet,1310.0,23019.0,0.08600766424101593,0.3402320660170955,0.3812869213246767,1
Telangana,Nirmal,1401.0,47170.0,0.06841106903423291,0.33120747821707874,0.3842736933310384,1
Telangana,Nizamabad,6577.0,184171.0,0.011116257526632702,0.3409258417580798,0.37167258343877063,1
Telangana,Peddapalli,588.0,16354.0,0.04915966386554622,0.3470068335470924,0.3798839227554286,1
Telangana,Rajanna Sircilla,888.0,19250.0,0.08019402054336723,0.3434802300136048,0.3810960411728359,1
Telangana,Ranga Reddy,284.0,0.0,0.0,0.0,0.0,0
Telangana,Rangareddy,300.0,8348.0,0.2708501796945193,0.34051694026756374,0.4047660786003608,1
Telangana,Sangareddy,2703.0,59367.0,0.0325334913268161,0.33410348573476184,0.3743985385567361,1
Telangana,Siddipet,1876.0,52170.0,0.0452972972972973,0.33937294329700857,0.3726270567029914,1
Telangana,Suryapet,2042.0,65882.0,0.2707110803345113,0.336978490744704,0.3785026808034132,1
Telangana,Vikarabad,2593.0,74772.0,0.3680845344139188,0.3420940278528211,0.3901235453689362,1
Telangana,Wanaparthy,1667.0,35154.0,0.36605871159812564,0.3350990875316894,0.3949894080435319,1
Telangana,Warangal,2952.0,120711.0,0.0,0.3425720620842572,0.3614279379157428,1
Telangana,Warangal Rural,732.0,24869.0,0.01803221288515406,0.3402749024200708,0.3782124925379124,1
Telangana,Warangal Urban,663.0,24161.0,0.03865373309817754,0.3372889808271581,0.3746451755514427,1
Telangana,Yadadri.,1586.0,52546.0,0.044023341383547354,0.33688304495647614,0.38345593809437134,1
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,716.0,0.0,0.0,0.0,0.0,0
Tripura,Dhalai,1420.0,50393.0,0.19480380085043256,0.3565668337233231,0.3703239225791979,1
Tripura,Gomati,679.0,24463.0,0.21801335918982975,0.3441897840568884,0.3888418901512564,1
Tripura,Khowai,339.0,12677.0,0.18988851095993955,0.36195139967479706,0.3951914574680601,1
Tripura,North Tripura,1488.0,62429.0,0.08468321564630803,0.3451836029507369,0.36850934310735434,1
Tripura,Sepahijala,1728.0,34950.0,0.07455006819041907,0.3167845618911702,0.3869191418125335,1
Tripura,South Tripura,2158.0,88235.0,0.01928374655647383,0.35041934820662135,0.36032445344627123,1
Tripura,Unakoti,639.0,19376.0,0.14780175022110506,0.354750912683484,0.37335968639485695,1
Tripura,West Tripura,2802.0,136606.0,0.014527268397237439,0.3456381294469319,0.35881531184861465,1
Uttar Pradesh,Agra,29910.0,411001.0,0.18312745199772051,0.3409614023537665,0.35707781333250804,1
Uttar Pradesh,Aligarh,26192.0,385962.0,0.03604436821920619,0.33322159710646676,0.3526021576828053,1
Uttar Pradesh,Allahabad,13249.0,445205.0,0.1251723897190661,0.34535316987419723,0.3582041423787672,1
Uttar Pradesh,Ambedkar Nagar,8002.0,162976.0,0.03677340734757003,0.34050984624816294,0.3579028521645355,1
Uttar Pradesh,Amethi,7197.0,169551.0,0.012433862433862434,0.34427094584161,0.3581100065393424,1
Uttar Pradesh,Amroha,8142.0,182974.0,0.36125427745284155,0.3533430412401045,0.3850535832324693,1
Uttar Pradesh,Auraiya,3733.0,114980.0,0.14293104451897126,0.34689054595014873,0.3679854871077025,1
Uttar Pradesh,Ayodhya,1693.0,22668.0,0.023861719503538985,0.3428583477925583,0.3656436764989397,1
Uttar Pradesh,Azamgarh,20573.0,333187.0,0.043597842184286334,0.3412113143847089,0.35444085952833454,1
Uttar Pradesh,Baghpat,6839.0,112937.0,0.2180792436329942,0.34287839791843905,0.37081454813965226,1
Uttar Pradesh,Bahraich,39338.0,310775.0,0.13281241050390521,0.34069944694167104,0.35284894015510315,1
Uttar Pradesh,Ballia,9976.0,237953.0,0.05639690752181964,0.3384140847691002,0.3587970706093859,1
Uttar Pradesh,Balrampur,12324.0,180188.0,0.46340984110533423,0.3585095280995371,0.3787786074936832,2
Uttar Pradesh,Banda,10591.0,161926.0,0.5842946968431278,0.36145987016363734,0.3842297850087764,2
Uttar Pradesh,Bara Banki,9086.0,275209.0,0.02561413517085979,0.3371882880630851,0.35846388584995836,1
Uttar Pradesh,Barabanki,2375.0,9184.0,0.04360375615763547,0.34135226826414267,0.37416497311516766,1
Uttar Pradesh,Bareilly,27811.0,476550.0,0.13050134182559064,0.330503464891032,0.3639409795534124,1
Uttar Pradesh,Basti,10119.0,194011.0,0.0481827091757717,0.33880532170636557,0.35631662951314663,1
Uttar Pradesh,Bhadohi,546.0,18320.0,0.03847508700449877,0.334508870324378,0.37137348261679853,1
Uttar Pradesh,Bijnor,16851.0,443907.0,0.1701712208543253,0.34350903869095745,0.3730901515924434,1
Uttar Pradesh,Budaun,15529.0,281657.0,0.20189832509854128,0.33676324942598695,0.3636416088736082,1
Uttar Pradesh,Bulandshahar,185.0,883.0,0.12609075043630016,0.34530042383445525,0.4190974819247071,1
Uttar Pradesh,Bulandshahr,16885.0,355589.0,0.05600054723527452,0.3345959020049282,0.3592025476074749,1
Uttar Pradesh,Chandauli,9566.0,184147.0,0.2206873936833645,0.33660673149662296,0.36298174586963217,1
Uttar Pradesh,Chitrakoot,5401.0,107278.0,0.702637936639551,0.3775157936066651,0.39499605473456717,2
Uttar Pradesh,Deoria,10257.0,247864.0,0.09955505482860467,0.3447233881654653,0.3580878568144543,1
Uttar Pradesh,Etah,11264.0,149320.0,0.06715617534933865,0.33303726459962907,0.3592704277080633,1
Uttar Pradesh,Etawah,7154.0,141175.0,0.3140689020462026,0.3363059311009639,0.38164278684775405,1
Uttar Pradesh,Faizabad,6926.0,164895.0,0.05541696785701663,0.3410660272987881,0.35933883100080705,1
Uttar Pradesh,Farrukhabad,5870.0,147334.0,0.131289004508669,0.34116988701380996,0.3666490430273423,1
Uttar Pradesh,Fatehpur,12333.0,225034.0,0.16849068768319744,0.3384381212798059,0.3551102658169683,1
Uttar Pradesh,Firozabad,12300.0,252968.0,0.07888549826143895,0.3346176031388165,0.3606948968611835,1
Uttar Pradesh,Gautam Buddha Nagar,18957.0,243430.0,0.044192643312636434,0.3286264013308943,0.3615696771004782,1
Uttar Pradesh,Ghaziabad,23070.0,431783.0,0.11190006544379244,0.3301177301648642,0.3655344437481793,1
Uttar Pradesh,Ghazipur,11288.0,273532.0,0.04313245242571639,0.3392183839274894,0.36118647437210577,1
Uttar Pradesh,Gonda,15267.0,277991.0,0.07875717459217049,0.3470302339120964,0.36096976608790354,1
Uttar Pradesh,Gorakhpur,19969.0,337029.0,0.1354044451244926,0.33532932922530795,0.35667067077469206,1
Uttar Pradesh,Hamirpur,3465.0,97127.0,0.2248921231482647,0.35057693190662226,0.3695876771468757,1
Uttar Pradesh,Hapur,7262.0,101037.0,0.14814398338054036,0.33910320432285895,0.3667791486183175,1
Uttar Pradesh,Hardoi,25193.0,349048.0,0.4363551066605482,0.3545753676977758,0.37585941491091984,1
Uttar Pradesh,Hathras,6493.0,141062.0,0.09714687106298091,0.34730335702170084,0.3623740623331379,1
Uttar Pradesh,Jalaun,5557.0,135355.0,0.19568085922634523,0.33758493255630845,0.3603742511171609,1
Uttar Pradesh,Jaunpur,15853.0,338821.0,0.0,0.3313390767651512,0.34695549687825966,1
Uttar Pradesh,Jhansi,7160.0,183846.0,0.10360442134476722,0.34307315003568295,0.3642439231350488,1
Uttar Pradesh,Kannauj,6638.0,131340.0,0.20731771381044892,0.34179654464713505,0.3695005264825721,1
Uttar Pradesh,Kanpur Dehat,8017.0,147715.0,0.20254305032516526,0.34365316301976034,0.3665509186128927,1
Uttar Pradesh,Kanpur Nagar,24708.0,351563.0,0.05803159063412768,0.3285000351743723,0.3614224454457827,1
Uttar Pradesh,Kasganj,6341.0,124226.0,0.26764260733422723,0.343232612191094,0.3651007211422393,1
Uttar Pradesh,Kaushambi,7463.0,174607.0,0.24060435524781093,0.3483556431535976,0.366537973867679,1
Uttar Pradesh,Kheri,24578.0,373161.0,0.22883540287790916,0.3474769344889189,0.36326686716397366,1
Uttar Pradesh,Kushi Nagar,1570.0,0.0,0.0,0.0,0.0,0
Uttar Pradesh,Kushinagar,10611.0,315081.0,0.2769437533792151,0.34692796594280034,0.36794806711505085,1
Uttar Pradesh,Lalitpur,4753.0,122322.0,0.7052076982829796,0.36177752297379506,0.3825147144691273,2
Uttar Pradesh,Lucknow,25514.0,426866.0,0.16273788117371102,0.3363734030687712,0.365176984528128,1
Uttar Pradesh,Maharajganj,17871.0,211999.0,0.2464010360457404,0.34285300851409994,0.366163384928523,1
Uttar Pradesh,Mahoba,3020.0,78643.0,0.3105835434673442,0.35239792013708404,0.3736890363846551,1
Uttar Pradesh,Mainpuri,11726.0,143232.0,0.09956601690574991,0.341774681393195,0.3619290223105087,1
Uttar Pradesh,Mathura,11746.0,228706.0,0.09511770417639019,0.3308086775212715,0.36241841411219466,1
Uttar Pradesh,Mau,7579.0,175561.0,0.06623827305027272,0.3435906496754612,0.36542574376716175,1
Uttar Pradesh,Meerut,24027.0,340871.0,0.08203437914657485,0.32940746086138556,0.36694881444225813,1
