date,state,district,age_0_5,age_5_17,age_18_greater,year,month,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolments,total_bio_updates,total_demo_updates,total_updates,update_intensity,bio_intensity,demo_intensity,updates_per_1000,bio_share,demo_share,young_enrol_share,child_enrol_share,adult_enrol_share,child_update_share,update_intensity_zscore,bio_intensity_zscore,demo_intensity_zscore,total_enrolments_mom,total_enrolments_roll3,total_updates_mom,total_updates_roll3,update_intensity_mom,update_intensity_roll3,national_percentile,state_percentile,anomaly_type
2025-09-01,Haryana,Kaithal,37.0,1.0,0.0,20250,90,329.0,192.0,0.0,0.0,38.0,521.0,0.0,521.0,13.710526315789474,13.710526315789474,0.0,13710.526315789475,1.0,0.0,0.9736842105263158,0.02631578947368421,0.0,0.6314779270633397,9.131435341863138,14.13157332946678,-0.07590768706006815,inf,12.666666666666666,-96.84967952594026,6624.666666666667,inf,4.5701754385964914,99.81280047650787,99.68301323885885,High Spike
2025-09-11,Haryana,Kaithal,37.0,0.0,0.0,22275,99,251.0,154.0,40.0,138.0,37.0,405.0,178.0,583.0,15.756756756756756,10.945945945945946,4.8108108108108105,15756.756756756757,0.6946826758147513,0.3053173241852487,1.0,0.0,0.0,0.49914236706689535,10.510825501138534,11.263235844241077,4.823705982266027,inf,31.666666666666668,91.14754098360656,296.0,inf,5.252252252252252,99.86763670056112,99.85082975946298,High Spike
2025-09-12,Haryana,Kaithal,65.0,4.0,0.0,22275,99,274.0,213.0,57.0,206.0,69.0,487.0,263.0,750.0,10.869565217391305,7.057971014492754,3.8115942028985508,10869.565217391304,0.6493333333333333,0.3506666666666667,0.9420289855072463,0.057971014492753624,0.0,0.44133333333333336,7.21630706326995,7.2293418185317755,3.8060448138528313,86.48648648648648,35.333333333333336,28.644939965694682,546.0,-31.016481467670964,8.875440658049355,99.69083715059635,99.3660264777177,High Spike
2025-09-17,Haryana,Kaithal,29.0,0.0,0.0,22275,99,213.0,215.0,0.0,0.0,29.0,428.0,0.0,428.0,14.758620689655173,14.758620689655173,0.0,14758.620689655172,1.0,0.0,1.0,0.0,0.0,0.4976635514018692,9.837969188861736,15.219003600406342,-0.07590768706006815,inf,9.666666666666666,189.18918918918922,363.3333333333333,inf,4.919540229885057,99.84494584922875,99.77624463919447,High Spike
2025-11-07,Haryana,Kaithal,30.0,1.0,0.0,20250,110,0.0,0.0,21.0,181.0,31.0,0.0,202.0,202.0,6.516129032258065,0.0,6.516129032258065,6516.129032258065,0.0,1.0,0.967741935483871,0.03225806451612903,0.0,0.10396039603960396,4.281599948871085,-0.09352101133482975,6.560502708833958,inf,10.333333333333334,-45.40540540540541,382.0,inf,2.1720430107526885,99.27342003129446,98.45235875442849,High Spike
2025-11-08,Haryana,Kaithal,28.0,0.0,0.0,22275,121,69.0,125.0,0.0,0.0,28.0,194.0,0.0,194.0,6.928571428571429,6.928571428571429,0.0,6928.571428571428,1.0,0.0,1.0,0.0,0.0,0.3556701030927835,4.559632652985134,7.095085753155811,-0.07590768706006815,inf,19.666666666666668,-25.096525096525102,218.33333333333334,inf,4.481566820276498,99.32731080320887,98.58288271489837,High Spike
2025-12-25,Haryana,Kaithal,26.0,1.0,0.0,18225,108,143.0,208.0,0.0,0.0,27.0,351.0,0.0,351.0,13.0,13.0,0.0,13000.0,1.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.4074074074074074,8.65246044818357,13.394380340596063,-0.07590768706006815,inf,25.333333333333332,317.8571428571429,145.0,inf,4.333333333333333,99.78987326214079,99.62707439865747,High Spike
2025-09-08,Haryana,Karnal,119.0,4.0,0.0,30375,135,257.0,399.0,0.0,0.0,123.0,656.0,0.0,656.0,5.333333333333333,5.333333333333333,0.0,5333.333333333333,1.0,0.0,0.967479674796748,0.032520325203252036,0.0,0.39176829268292684,3.484262212678094,5.439976979200921,-0.07590768706006815,inf,41.0,2423.076923076923,236.0,inf,1.7777777777777777,99.05431149811619,97.98620175275032,High Spike
2025-09-11,Haryana,Karnal,53.0,4.0,0.0,30375,135,233.0,249.0,28.0,221.0,57.0,482.0,249.0,731.0,12.824561403508772,8.456140350877194,4.368421052631579,12824.561403508773,0.6593707250341997,0.34062927496580025,0.9298245614035088,0.07017543859649122,0.0,0.35704514363885087,8.534195042336762,8.679985671027776,4.373150142183113,inf,50.333333333333336,90.86161879895562,371.3333333333333,inf,4.2748538011695905,99.77923692557874,99.57113555845609,High Spike
2025-12-25,Haryana,Karnal,33.0,6.0,0.0,20250,120,0.0,0.0,33.0,157.0,39.0,0.0,190.0,190.0,4.871794871794871,0.0,4.871794871794871,4871.794871794871,0.0,1.0,0.8461538461538461,0.15384615384615385,0.0,0.1736842105263158,3.1731332219118777,-0.09352101133482975,4.885815749321731,-54.117647058823536,41.333333333333336,inf,129.33333333333334,inf,1.6239316239316237,98.93305726130879,97.7624463919448,High Spike
2025-09-11,Haryana,Kurukshetra,35.0,1.0,0.0,20250,90,0.0,0.0,28.0,151.0,36.0,0.0,179.0,179.0,4.972222222222222,0.0,4.972222222222222,4972.222222222223,0.0,1.0,0.9722222222222222,0.027777777777777776,0.0,0.1564245810055866,3.240832585643416,-0.09352101133482975,4.988096890334865,inf,26.333333333333332,-42.81150159744409,164.0,inf,1.6574074074074074,98.95551174960644,97.83703151221331,High Spike
2025-09-17,Haryana,Kurukshetra,48.0,0.0,0.0,24300,108,146.0,246.0,0.0,0.0,48.0,392.0,0.0,392.0,8.166666666666666,8.166666666666666,0.0,8166.666666666666,1.0,0.0,1.0,0.0,0.0,0.37244897959183676,5.39424851710403,8.379647786673038,-0.07590768706006815,inf,16.0,213.60000000000002,220.33333333333334,inf,2.722222222222222,99.48520131039666,98.89986947603953,High Spike
2025-10-28,Haryana,Kurukshetra,27.0,0.0,0.0,20250,100,0.0,0.0,14.0,118.0,27.0,0.0,132.0,132.0,4.888888888888889,0.0,4.888888888888889,4888.88888888889,0.0,1.0,1.0,0.0,0.0,0.10606060606060606,3.1846565178661828,-0.09352101133482975,4.903225305238861,inf,9.0,-44.53781512605042,155.66666666666666,inf,1.6296296296296298,98.93683906986419,97.78109267201194,High Spike
2025-11-01,Haryana,Kurukshetra,9.0,0.0,0.0,16200,88,67.0,157.0,0.0,0.0,9.0,224.0,0.0,224.0,24.88888888888889,24.88888888888889,0.0,24888.88888888889,1.0,0.0,1.0,0.0,0.0,0.29910714285714285,16.666912784402204,25.729469611165342,-0.07590768706006815,inf,3.0,-50.332594235033255,307.0,inf,8.296296296296296,99.94469104987733,99.98135371993287,High Spike
2025-11-07,Haryana,Kurukshetra,29.0,1.0,0.0,22275,121,0.0,0.0,28.0,222.0,30.0,0.0,250.0,250.0,8.333333333333334,0.0,8.333333333333334,8333.333333333334,0.0,1.0,0.9666666666666667,0.03333333333333333,0.0,0.112,5.506600652658498,-0.09352101133482975,8.411250822540378,inf,10.0,-1.9607843137254943,364.3333333333333,inf,2.777777777777778,99.49796491427114,98.91851575610666,High Spike
2025-09-01,Haryana,Mahendragarh,54.0,5.0,0.0,16200,72,148.0,194.0,0.0,0.0,59.0,342.0,0.0,342.0,5.796610169491525,5.796610169491525,0.0,5796.610169491525,1.0,0.0,0.9152542372881356,0.0847457627118644,0.0,0.4327485380116959,3.7965630640498325,5.920640999565255,-0.07590768706006815,inf,19.666666666666668,134.24657534246575,2573.3333333333335,inf,1.9322033898305084,99.14200218399444,98.24724967369009,High Spike
2025-09-03,Haryana,Mahendragarh,36.0,2.0,0.0,16200,72,143.0,119.0,0.0,0.0,38.0,262.0,0.0,262.0,6.894736842105263,6.894736842105263,0.0,6894.736842105262,1.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.5458015267175572,4.5368243247146784,7.0599813251143475,-0.07590768706006815,inf,12.666666666666666,118.33333333333331,279.6666666666667,inf,2.2982456140350878,99.3221108164452,98.56423643483126,High Spike
2025-09-09,Haryana,Mahendragarh,43.0,5.0,0.0,16200,72,112.0,117.0,29.0,133.0,48.0,229.0,162.0,391.0,8.145833333333334,4.770833333333333,3.375,8145.833333333334,0.5856777493606138,0.4143222506393862,0.8958333333333334,0.10416666666666667,0.0,0.36061381074168797,5.3802045001597225,4.856365863011603,3.361391509328112,inf,16.0,74.55357142857142,318.3333333333333,inf,2.715277777777778,99.48378313218839,98.8812231959724,High Spike
2025-09-11,Haryana,Mahendragarh,28.0,2.0,0.0,16200,72,151.0,148.0,30.0,127.0,30.0,299.0,157.0,456.0,15.2,9.966666666666667,5.233333333333333,15200.0,0.6557017543859649,0.3442982456140351,0.9333333333333333,0.06666666666666667,0.0,0.3969298245614035,10.13550863750253,10.247203358478854,5.254027856969012,inf,27.0,96.55172413793103,229.33333333333334,inf,5.066666666666666,99.85818217917264,99.81353719932874,High Spike
2025-09-12,Haryana,Mahendragarh,44.0,3.0,0.0,16200,72,115.0,134.0,0.0,0.0,47.0,249.0,0.0,249.0,5.297872340425532,5.297872340425532,0.0,5297.8723404255325,1.0,0.0,0.9361702127659575,0.06382978723404255,0.0,0.46184738955823296,3.4603575029856546,5.403185104263849,-0.07590768706006815,inf,25.666666666666668,118.42105263157893,273.0,inf,6.832624113475177,99.04509333976242,97.93026291254895,High Spike
2025-09-17,Haryana,Mahendragarh,35.0,2.0,0.0,16200,72,123.0,150.0,0.0,0.0,37.0,273.0,0.0,273.0,7.378378378378378,7.378378378378378,0.0,7378.378378378378,1.0,0.0,0.9459459459459459,0.05405405405405406,0.0,0.45054945054945056,4.862853281373444,7.561774350571893,-0.07590768706006815,inf,12.333333333333334,217.44186046511626,222.33333333333334,inf,2.459459459459459,99.39987425486552,98.75069923550251,High Spike
2025-10-18,Haryana,Mahendragarh,36.0,2.0,0.0,16200,80,92.0,150.0,0.0,0.0,38.0,242.0,0.0,242.0,6.368421052631579,6.368421052631579,0.0,6368.421052631579,1.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.38016528925619836,4.182028107174257,6.513912444469373,-0.07590768706006815,inf,12.666666666666666,868.0,209.66666666666666,inf,2.1228070175438596,99.25120190603151,98.41506619429424,High Spike
2025-10-25,Haryana,Mahendragarh,40.0,0.0,0.0,16200,80,106.0,135.0,13.0,146.0,40.0,241.0,159.0,400.0,10.0,6.025,3.975,10000.0,0.6025,0.3975,1.0,0.0,0.0,0.2975,6.630122008203166,6.157602499848527,3.9724669220193443,inf,13.333333333333334,108.33333333333334,261.3333333333333,inf,3.3333333333333335,99.64214636544561,99.23550251724781,High Spike
2025-10-28,Haryana,Mahendragarh,44.0,2.0,0.0,16200,80,94.0,132.0,0.0,0.0,46.0,226.0,0.0,226.0,4.913043478260869,4.913043478260869,0.0,4913.043478260869,1.0,0.0,0.9565217391304348,0.043478260869565216,0.0,0.415929203539823,3.2009394360624817,5.003913278859788,-0.07590768706006815,inf,15.333333333333334,22.826086956521728,238.0,inf,1.6376811594202898,98.93991178931545,97.79973895207907,High Spike
2025-10-31,Haryana,Mahendragarh,15.0,2.0,0.0,10125,50,0.0,0.0,10.0,79.0,17.0,0.0,89.0,89.0,5.235294117647059,0.0,5.235294117647059,5235.294117647059,0.0,1.0,0.8823529411764706,0.11764705882352941,0.0,0.11235955056179775,3.4181727211754667,-0.09352101133482975,5.256024835441859,inf,46.0,-40.666666666666664,79.66666666666667,inf,1.7450980392156863,99.03327518802679,97.91161663248182,High Spike
2025-11-02,Haryana,Mahendragarh,36.0,3.0,0.0,16200,88,97.0,140.0,0.0,0.0,39.0,237.0,0.0,237.0,6.076923076923077,6.076923076923077,0.0,6076.923076923076,1.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.4092827004219409,3.9855255866903305,6.2114742951890785,-0.07590768706006815,inf,16.333333333333332,-27.743902439024392,188.33333333333334,inf,2.0256410256410255,99.2048747512279,98.3218347939586,High Spike
2025-11-05,Haryana,Mahendragarh,27.0,3.0,0.0,14175,77,68.0,108.0,18.0,122.0,30.0,176.0,140.0,316.0,10.533333333333333,5.866666666666666,4.666666666666667,10533.333333333334,0.5569620253164557,0.4430379746835443,0.9,0.1,0.0,0.2721518987341772,6.98964884197746,5.993326778254495,4.676901078316182,inf,10.0,139.3939393939394,204.66666666666666,inf,3.511111111111111,99.67665536851361,99.34738019765057,High Spike
2025-11-07,Haryana,Mahendragarh,33.0,1.0,0.0,16200,88,81.0,143.0,0.0,0.0,34.0,224.0,0.0,224.0,6.588235294117647,6.588235294117647,0.0,6588.235294117647,1.0,0.0,0.9705882352941176,0.029411764705882353,0.0,0.36160714285714285,4.330207703911727,6.741976506385803,-0.07590768706006815,inf,11.333333333333334,10.8910891089109,288.3333333333333,inf,2.1960784313725488,99.28263818964824,98.48965131456275,High Spike
2025-11-12,Haryana,Mahendragarh,21.0,1.0,0.0,12150,66,114.0,126.0,0.0,0.0,22.0,240.0,0.0,240.0,10.909090909090908,10.909090909090908,0.0,10909.090909090908,1.0,0.0,0.9545454545454546,0.045454545454545456,0.0,0.475,7.242951838500257,11.224997605670115,-0.07590768706006815,inf,17.333333333333332,-42.44604316546763,219.0,inf,3.6363636363636362,99.69154623970049,99.38467275778481,High Spike
2025-11-13,Haryana,Mahendragarh,23.0,0.0,0.0,16200,88,162.0,133.0,0.0,0.0,23.0,295.0,0.0,295.0,12.826086956521738,12.826086956521738,0.0,12826.086956521738,1.0,0.0,1.0,0.0,0.0,0.5491525423728814,8.535223437170211,13.213940188730765,-0.07590768706006815,inf,7.666666666666667,327.536231884058,197.0,inf,4.275362318840579,99.77970965164816,99.58978183852322,High Spike
2025-11-18,Haryana,Mahendragarh,29.0,2.0,0.0,16200,88,146.0,133.0,8.0,109.0,31.0,279.0,117.0,396.0,12.774193548387096,9.0,3.774193548387097,12774.193548387097,0.7045454545454546,0.29545454545454547,0.9354838709677419,0.06451612903225806,0.0,0.3888888888888889,8.500241425819452,9.244256847694249,3.76795377986865,inf,14.666666666666666,-16.279069767441857,289.6666666666667,inf,4.258064516129032,99.77687329523161,99.53384299832183,High Spike
2025-12-26,Haryana,Mahendragarh,31.0,2.0,1.0,16200,96,176.0,206.0,14.0,163.0,34.0,382.0,177.0,559.0,16.441176470588236,11.235294117647058,5.205882352941177,16441.176470588234,0.6833631484794276,0.31663685152057247,0.9117647058823529,0.058823529411764705,0.029411764705882353,0.33989266547406083,10.972201599925794,11.563443505492321,5.226070158349152,-8.108108108108103,23.666666666666668,inf,351.3333333333333,inf,5.480392156862745,99.8804003044356,99.86947603953011,High Spike
2025-12-29,Haryana,Mahendragarh,30.0,1.0,0.0,16200,96,161.0,151.0,0.0,0.0,31.0,312.0,0.0,312.0,10.064516129032258,10.064516129032258,0.0,10064.516129032258,1.0,0.0,0.967741935483871,0.03225806451612903,0.0,0.5160256410256411,6.673613157450056,10.348725196611667,-0.07590768706006815,inf,27.333333333333332,31.092436974789916,211.66666666666666,inf,3.910394265232975,99.6516008868341,99.27279507738206,High Spike
2025-09-01,Haryana,Mewat,103.0,10.0,0.0,12150,54,804.0,274.0,58.0,560.0,113.0,1078.0,618.0,1696.0,15.008849557522124,9.539823008849558,5.469026548672566,15008.849557522124,0.6356132075471698,0.3643867924528302,0.911504424778761,0.08849557522123894,0.0,0.5082547169811321,10.006651674955108,9.804339885453123,5.494071738355587,inf,37.666666666666664,-88.1795372177307,8457.666666666666,inf,5.002949852507375,99.85629127489494,99.7948909192616,High Spike
2025-09-02,Haryana,Mewat,56.0,7.0,0.0,12150,54,440.0,212.0,0.0,0.0,63.0,652.0,0.0,652.0,10.34920634920635,10.34920634920635,0.0,10349.20634920635,1.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.6748466257668712,6.86552648269824,10.64410008934764,-0.07590768706006815,-44.24778761061947,58.666666666666664,-61.556603773584904,5565.333333333333,-31.045971847858635,8.452685302242825,99.66767357319453,99.29144135744919,High Spike
2025-09-03,Haryana,Mewat,116.0,12.0,0.0,12150,54,740.0,309.0,50.0,454.0,128.0,1049.0,504.0,1553.0,12.1328125,8.1953125,3.9375,12132.8125,0.6754668383773342,0.3245331616226658,0.90625,0.09375,0.0,0.5086928525434643,8.067878242876734,8.409368723145644,3.934274708726142,inf,63.666666666666664,291.183879093199,867.3333333333334,inf,7.494006283068782,99.7537097178298,99.47790415812045,High Spike
2025-09-04,Haryana,Mewat,39.0,5.0,0.0,12150,54,591.0,302.0,0.0,0.0,44.0,893.0,0.0,893.0,20.295454545454547,20.295454545454547,0.0,20295.454545454548,1.0,0.0,0.8863636363636364,0.11363636363636363,0.0,0.6618141097424413,13.57041983631773,20.96363966571812,-0.07590768706006815,inf,57.333333333333336,276.7932489451477,894.3333333333334,inf,10.80942234848485,99.91680021178128,99.94406115979862,High Spike
2025-09-05,Haryana,Mewat,51.0,7.0,1.0,12150,54,398.0,175.0,0.0,0.0,59.0,573.0,0.0,573.0,9.711864406779661,9.711864406779661,0.0,9711.864406779661,1.0,0.0,0.864406779661017,0.11864406779661017,0.01694915254237288,0.6945898778359512,6.435886112837816,9.982838147278471,-0.07590768706006815,inf,34.333333333333336,398.2608695652174,527.0,inf,10.002439650744735,99.62323732266863,99.17956367704643,High Spike
2025-09-08,Haryana,Mewat,79.0,8.0,0.0,12150,54,597.0,267.0,0.0,0.0,87.0,864.0,0.0,864.0,9.931034482758621,9.931034482758621,0.0,9931.034482758621,1.0,0.0,0.9080459770114943,0.09195402298850575,0.0,0.6909722222222222,6.583631469353042,10.21023386759381,-0.07590768706006815,inf,29.0,284.0,364.3333333333333,inf,3.310344827586207,99.63458274833482,99.19820995711356,High Spike
2025-09-09,Haryana,Mewat,63.0,6.0,0.0,12150,54,429.0,218.0,0.0,0.0,69.0,647.0,0.0,647.0,9.376811594202898,9.376811594202898,0.0,9376.811594202898,1.0,0.0,0.9130434782608695,0.08695652173913043,0.0,0.6630602782071098,6.210022718738638,9.635210510069058,-0.07590768706006815,-20.68965517241379,52.0,-25.115740740740744,578.6666666666666,-5.580716586151368,6.435948692320506,99.59487375850316,99.14227111691217,High Spike
2025-09-11,Haryana,Mewat,50.0,11.0,0.0,12150,54,309.0,188.0,43.0,279.0,61.0,497.0,322.0,819.0,13.426229508196721,8.147540983606557,5.278688524590164,13426.229508196722,0.6068376068376068,0.39316239316239315,0.819672131147541,0.18032786885245902,0.0,0.4297924297924298,8.93978722107696,8.35980430002665,5.300220260660608,inf,44.333333333333336,42.1875,465.0,inf,4.475409836065574,99.80429140725823,99.64572067872459,High Spike
2025-09-13,Haryana,Mewat,25.0,1.0,0.0,12150,54,157.0,92.0,18.0,112.0,26.0,249.0,130.0,379.0,14.576923076923077,9.576923076923077,5.0,14576.923076923076,0.6569920844327177,0.34300791556728233,0.9615384615384616,0.038461538461538464,0.0,0.46174142480211083,9.71548449996814,9.842832351478165,5.0163874187002,inf,8.666666666666666,17.701863354037272,375.0,inf,4.858974358974359,99.8421094928122,99.75759835912736,High Spike
2025-09-15,Haryana,Mewat,41.0,6.0,0.0,12150,54,304.0,188.0,0.0,0.0,47.0,492.0,0.0,492.0,10.46808510638298,10.46808510638298,0.0,10468.08510638298,1.0,0.0,0.8723404255319149,0.1276595744680851,0.0,0.6178861788617886,6.945664176143371,10.767440470089065,-0.07590768706006815,inf,18.333333333333332,925.0,180.0,inf,3.4893617021276597,99.67240083388879,99.32873391758345,High Spike
2025-09-16,Haryana,Mewat,48.0,7.0,1.0,12150,54,321.0,168.0,0.0,0.0,56.0,489.0,0.0,489.0,8.732142857142858,8.732142857142858,0.0,8732.142857142857,1.0,0.0,0.8571428571428571,0.125,0.017857142857142856,0.656441717791411,5.775443262735258,8.966346792366004,-0.07590768706006815,inf,18.666666666666668,79.12087912087912,397.0,inf,2.910714285714286,99.53058301306143,99.03039343650941,High Spike
2025-09-17,Haryana,Mewat,71.0,6.0,0.0,12150,54,373.0,192.0,17.0,154.0,77.0,565.0,171.0,736.0,9.558441558441558,7.337662337662338,2.220779220779221,9558.441558441558,0.7676630434782609,0.23233695652173914,0.922077922077922,0.07792207792207792,0.0,0.529891304347826,6.332461804916007,7.519530201293496,2.1858649443295572,37.5,44.333333333333336,50.511247443762784,499.3333333333333,9.462725413645657,6.096861471861472,99.61094644486359,99.1609173969793,High Spike
2025-09-18,Haryana,Mewat,55.0,2.0,0.0,12150,54,423.0,146.0,0.0,0.0,57.0,569.0,0.0,569.0,9.982456140350877,9.982456140350877,0.0,9982.456140350876,1.0,0.0,0.9649122807017544,0.03508771929824561,0.0,0.7434094903339191,6.618295467618485,10.263585424898203,-0.07590768706006815,-25.97402597402597,63.333333333333336,-22.690217391304344,598.0,4.436022120518679,9.42434685197843,99.6360009265431,99.21685623718068,High Spike
2025-09-19,Haryana,Mewat,48.0,2.0,0.0,12150,54,496.0,190.0,0.0,0.0,50.0,686.0,0.0,686.0,13.72,13.72,0.0,13720.0,1.0,0.0,0.96,0.04,0.0,0.7230320699708455,9.137821673778866,14.14140256931839,-0.07590768706006815,inf,16.666666666666668,145.00000000000003,407.3333333333333,inf,4.573333333333333,99.8132732025773,99.70165951892598,High Spike
2025-10-18,Haryana,Mewat,116.0,2.0,0.0,12150,60,382.0,188.0,0.0,0.0,118.0,570.0,0.0,570.0,4.830508474576271,4.830508474576271,0.0,4830.508474576271,1.0,0.0,0.9830508474576272,0.01694915254237288,0.0,0.6701754385964912,3.1453015325307194,4.91828066441524,-0.07590768706006815,inf,93.33333333333333,726.086956521739,442.6666666666667,inf,3.027864964776452,98.92265728778145,97.72515383181056,High Spike
2025-10-19,Haryana,Mewat,111.0,3.0,0.0,12150,60,259.0,138.0,21.0,226.0,114.0,397.0,247.0,644.0,5.649122807017544,3.482456140350877,2.1666666666666665,5649.122807017544,0.6164596273291926,0.38354037267080743,0.9736842105263158,0.02631578947368421,0.0,0.43478260869565216,3.697139943202347,3.5196347489327575,2.1307535254360475,-3.3898305084745783,77.33333333333333,12.982456140350873,427.6666666666667,16.946752847029867,3.4932104271979383,99.11694770231495,98.19131083348871,High Spike
2025-10-24,Haryana,Mewat,80.0,7.0,0.0,12150,60,440.0,201.0,0.0,0.0,87.0,641.0,0.0,641.0,7.367816091954023,7.367816091954023,0.0,7367.816091954023,1.0,0.0,0.9195402298850575,0.08045977011494253,0.0,0.6864274570982839,4.855733108756759,7.550815652314775,-0.07590768706006815,inf,29.0,1586.842105263158,237.66666666666666,inf,2.455938697318008,99.39774698755312,98.73205295543539,High Spike
2025-10-26,Haryana,Mewat,53.0,7.0,0.0,12150,60,0.0,0.0,16.0,452.0,60.0,0.0,468.0,468.0,7.8,0.0,7.8,7800.0,0.0,1.0,0.8833333333333333,0.11666666666666667,0.0,0.03418803418803419,5.147073818884203,-0.09352101133482975,7.868072677925949,inf,49.666666666666664,8.584686774941996,407.3333333333333,inf,3.809737827715356,99.43887415559306,98.84393063583815,High Spike
2025-10-29,Haryana,Mewat,47.0,4.0,0.0,12150,60,207.0,102.0,35.0,365.0,51.0,309.0,400.0,709.0,13.901960784313726,6.0588235294117645,7.8431372549019605,13901.960784313726,0.43582510578279265,0.5641748942172073,0.9215686274509803,0.0784313725490196,0.0,0.34132581100141046,9.260483770007744,6.192695455854681,7.912006204328586,-17.741935483870964,37.666666666666664,200.42372881355934,367.6666666666667,265.2210036556995,5.9028041324056515,99.81989136754925,99.73895207906023,High Spike
2025-11-02,Haryana,Mewat,107.0,4.0,0.0,12150,66,335.0,269.0,7.0,133.0,111.0,604.0,140.0,744.0,6.702702702702703,5.441441441441442,1.2612612612612613,6702.7027027027025,0.8118279569892473,0.1881720430107527,0.963963963963964,0.036036036036036036,0.0,0.4596774193548387,4.407371650747227,5.5521424790090785,1.2086352225010804,inf,50.0,77.56563245823389,387.6666666666667,inf,2.234234234234234,99.30178359545994,98.50829759462987,High Spike
2025-11-03,Haryana,Mewat,49.0,3.0,0.0,12150,66,368.0,308.0,32.0,469.0,52.0,676.0,501.0,1177.0,22.634615384615383,13.0,9.634615384615385,22634.615384615383,0.5743415463041631,0.4256584536958369,0.9423076923076923,0.057692307692307696,0.0,0.33984706881903143,15.147278130428324,13.394380340596063,9.736553266731832,-53.153153153153156,54.333333333333336,58.1989247311828,780.0,237.69385856079404,9.779106029106028,99.93098199386402,99.96270743986575,High Spike
2025-11-11,Haryana,Mewat,54.0,4.0,0.0,12150,66,297.0,203.0,0.0,0.0,58.0,500.0,0.0,500.0,8.620689655172415,8.620689655172415,0.0,8620.689655172415,1.0,0.0,0.9310344827586207,0.06896551724137931,0.0,0.594,5.700311231200682,8.850710654401837,-0.07590768706006815,inf,19.333333333333332,87.26591760299624,504.6666666666667,inf,2.873563218390805,99.52112849167293,98.97445459630804,High Spike
2025-11-13,Haryana,Mewat,53.0,3.0,0.0,12150,66,216.0,173.0,0.0,0.0,56.0,389.0,0.0,389.0,6.946428571428571,6.946428571428571,0.0,6946.428571428572,1.0,0.0,0.9464285714285714,0.05357142857142857,0.0,0.5552699228791774,4.571670381794541,7.113613090177694,-0.07590768706006815,inf,18.666666666666668,274.03846153846155,397.0,inf,2.3154761904761902,99.329674433556,98.6015289949655,High Spike
2025-12-26,Haryana,Mewat,123.0,2.0,0.0,12150,72,211.0,273.0,49.0,543.0,125.0,484.0,592.0,1076.0,8.608,3.872,4.736,8608.0,0.44981412639405205,0.550185873605948,0.984,0.016,0.0,0.241635687732342,5.691756972052259,3.923798529794125,4.747514237116057,66.66666666666667,66.66666666666667,inf,535.3333333333334,inf,2.8693333333333335,99.51923758739524,98.9558083162409,High Spike
2025-09-01,Haryana,Palwal,71.0,6.0,0.0,12150,54,247.0,231.0,0.0,0.0,77.0,478.0,0.0,478.0,6.207792207792208,6.207792207792208,0.0,6207.792207792208,1.0,0.0,0.922077922077922,0.07792207792207792,0.0,0.5167364016736402,4.073746144678154,6.347255058817984,-0.07590768706006815,inf,25.666666666666668,-12.614259597806221,7817.666666666667,inf,2.069264069264069,99.22283834186604,98.35912735409286,High Spike
2025-09-03,Haryana,Palwal,46.0,5.0,0.0,12150,54,162.0,158.0,0.0,0.0,51.0,320.0,0.0,320.0,6.2745098039215685,6.2745098039215685,0.0,6274.509803921568,1.0,0.0,0.9019607843137255,0.09803921568627451,0.0,0.50625,4.118721331103319,6.416476624589583,-0.07590768706006815,inf,17.0,-36.883629191321496,414.6666666666667,inf,2.0915032679738563,99.23512921967108,98.37777363415998,High Spike
2025-09-04,Haryana,Palwal,29.0,3.0,0.0,10125,45,0.0,0.0,32.0,301.0,32.0,0.0,333.0,333.0,10.40625,0.0,10.40625,10406.25,0.0,1.0,0.90625,0.09375,0.0,0.0960960960960961,6.9039803386171785,-0.09352101133482975,10.522431501803489,inf,27.666666666666668,-52.1551724137931,449.6666666666667,inf,5.560253267973856,99.66909175140282,99.31008763751632,High Spike
2025-09-08,Haryana,Palwal,82.0,5.0,0.0,12150,54,292.0,232.0,0.0,0.0,87.0,524.0,0.0,524.0,6.022988505747127,6.022988505747127,0.0,6022.9885057471265,1.0,0.0,0.9425287356321839,0.05747126436781609,0.0,0.5572519083969466,3.949167601179336,6.155515512459854,-0.07590768706006815,inf,33.0,571.7948717948718,200.66666666666666,inf,2.007662835249042,99.19778386018653,98.30318851389148,High Spike
2025-09-09,Haryana,Palwal,69.0,9.0,0.0,12150,54,274.0,222.0,0.0,0.0,78.0,496.0,0.0,496.0,6.358974358974359,6.358974358974359,0.0,6358.974358974358,1.0,0.0,0.8846153846153846,0.11538461538461539,0.0,0.5524193548387096,4.175659969936351,6.504111208150103,-0.07590768706006815,inf,26.0,224.18300653594773,351.6666666666667,inf,2.1196581196581197,99.24883827568439,98.39641991422711,High Spike
