state,district,total_enrol,total_demo,total_bio,demo_intensity,bio_intensity,enrol_child_share,demo_minor_share,bio_minor_share,child_attention_gap,cluster
Jharkhand,Sahebganj,6321.0,65749.0,64425.0,25960000000003.285,48955555555557.234,0.4433718309822212,0.043911796807095324,0.5632546996920555,-0.06009728911302766,1
Jharkhand,Sahibganj,365.0,2656.0,2097.0,750000000003.611,1171111111113.446,0.4444444444436963,0.031939623725636496,0.3033180295426913,-0.23453956080699395,2
Jharkhand,Seraikela-Kharsawan,4250.0,34701.0,78588.0,9854444444447.207,58137777777780.586,0.4407124326913312,0.035927590401723296,0.39800756809094096,-0.1318050700083347,1
Jharkhand,Simdega,2079.0,26085.0,62711.0,10402222222226.287,50383333333337.91,0.4416342412450331,0.04029966889008136,0.3241858490446358,-0.19045071779033357,1
Jharkhand,West Singhbhum,6848.0,59305.0,131186.0,17228888888892.133,86074444444449.6,0.550956241769955,0.03887897083662677,0.41990163896165034,-0.2236527318753024,1
Karnataka,Bagalkot,7142.0,52661.0,77134.0,25922222222224.12,55148888888890.66,0.4393337418595652,0.23339612520653535,0.5132185189829828,-0.01757819555934613,1
Karnataka,Bagalkot *,249.0,1196.0,1725.0,123333333335.41238,777777777779.7241,0.4444444444436972,0.08425937793976278,0.2735089631160072,-0.1945080329271334,2
Karnataka,Ballari,2781.0,24399.0,37360.0,16532222222223.875,26730000000002.28,0.43469826418373797,0.19206411258834893,0.668766149110249,0.05506789391757269,1
Karnataka,Bangalore,7016.0,51842.0,198979.0,9766666666669.482,147000000000004.34,0.44416910165315,0.041520049862199856,0.2618077647243208,-0.221524195234345,1
Karnataka,Bangalore Rural,2644.0,48234.0,38035.0,27866666666671.887,19830000000005.184,0.5236561772744,0.11766798064338022,0.4821742616046478,-0.24191764547291442,1
Karnataka,Belagavi,7805.0,54321.0,79001.0,26532222222224.066,54105555555557.42,0.4375292681830054,0.20068650652367337,0.666695982741513,0.0626880366310586,1
Karnataka,Belgaum,6743.0,63022.0,111069.0,21097777777780.92,78040000000002.94,0.44431473623394496,0.0942065204034045,0.3945844902118001,-0.11697884717638354,1
Karnataka,Bellary,4220.0,27380.0,68247.0,7638888888891.238,47124444444447.414,0.4443152454779899,0.07011868351874694,0.4172095344901258,-0.09176119900765689,1
Karnataka,Bengaluru,30980.0,303924.0,297075.0,121523333333337.94,128157777777781.83,0.5879522580408693,0.12671236877221959,0.48758982942821383,-0.2854039987728283,0
Karnataka,Bengaluru Rural,2790.0,79.0,10.0,70000000006.16667,10000000000.666666,0.5897208555413257,0.06988939165370023,0.33333333331875,-0.4928818920361508,3
Karnataka,Bengaluru South,203.0,3714.0,146.0,63.331593440245555,1.7181384192692288,0.8247942977378158,0.09068992624612505,0.13245738636329557,-0.7320159938380257,4
Karnataka,Bengaluru Urban,23074.0,0.0,0.0,0.0,0.0,0.7871740795453057,0.0,0.0,-0.7871740795453057,3
Karnataka,Bidar,4920.0,43059.0,79708.0,17032222222226.18,38934444444455.11,0.5440585050656216,0.13770165780516627,0.4786654473554523,-0.16788871712321762,1
Karnataka,Bijapur,4231.0,30382.0,55110.0,10348888888891.396,38064444444446.91,0.4438269580238613,0.08777651857951056,0.37011454677842087,-0.13569299058312115,1
Karnataka,Chamarajanagar,249.0,1110.0,1845.0,2.663758958537475,880000000002.4613,0.44444444444359815,0.035635575967026364,0.22852211903701022,-0.2562678558334197,2
Karnataka,Chamrajanagar,2227.0,15211.0,28965.0,5822222222224.487,18095555555558.453,0.4403613296826885,0.09610661227934622,0.5383294040620593,-0.012216550009462016,2
Karnataka,Chamrajnagar,380.0,1936.0,2252.0,57777777780.02923,773333333335.1998,0.4444444444439673,0.0894681664933513,0.25472264484068113,-0.22151420610329708,2
Karnataka,Chickmagalur,1231.0,10484.0,21919.0,1811111111114.3525,15252222222225.248,0.4444444444442969,0.04771493887244671,0.30148755479715567,-0.19305766754518286,2
Karnataka,Chikkaballapur,3152.0,36221.0,41933.0,18478888888891.734,29470000000002.24,0.4424675226754701,0.09118032733945995,0.4985683966329913,-0.10253120206733951,1
Karnataka,Chikkamagaluru,1151.0,11089.0,15176.0,5188888888891.5,11055555555557.682,0.43073979326537576,0.13421744728554874,0.6131777170688655,0.019953775517559898,2
Karnataka,Chikmagalur,154.0,712.0,1385.0,2.0649750639778452,680000000002.2175,0.4444444444432812,0.02667048890140859,0.15381029279354017,-0.30367428712993055,2
Karnataka,Chitradurga,4413.0,47341.0,61227.0,24226666666669.21,42844444444446.695,0.4394985163346846,0.13229534649368696,0.4779161876044509,-0.10306792614756012,1
Karnataka,Dakshina Kannada,6505.0,56402.0,78051.0,20128888888891.566,54836666666668.66,0.4389817428451304,0.1440368650118157,0.4948253159930451,-0.06426913073099441,1
Karnataka,Davanagere,483.0,3186.0,6251.0,366666666669.4417,2951111111114.508,0.44444444444405007,0.03958892022266835,0.14180385350075062,-0.31810368883450096,2
Karnataka,Davangere,4813.0,33773.0,89432.0,15658888888890.74,67043333333336.086,0.43959558676151617,0.16859467983392654,0.4414203746635136,-0.0744891330813489,1
Karnataka,Dharwad,5103.0,55119.0,87821.0,32214444444446.91,66495555555558.195,0.4428408991114519,0.17389888263574574,0.4676974548649184,-0.076376865631503,1
Karnataka,Gadag,4457.0,28744.0,40725.0,14062222222224.19,29956666666668.355,0.4431873327472644,0.20265101479195996,0.5453391917191928,0.0004944654792940298,1
Karnataka,Gadag *,145.0,847.0,1340.0,153333333336.13556,771111111113.8254,0.44444444444280135,0.1032913658331826,0.28172979776831963,-0.18645630002133487,2
Karnataka,Gulbarga,4356.0,23699.0,64465.0,4302222222224.349,42717777777780.57,0.44410653062852634,0.06287694113920989,0.32651474632515265,-0.16521225992682323,1
Karnataka,Hasan,993.0,8568.0,9682.0,212222222225.99432,5076666666668.983,0.4444444444442611,0.03794656035962216,0.22268580404296628,-0.2623903717841008,2
Karnataka,Hassan,2494.0,38846.0,47012.0,22910000000003.367,34331111111114.098,0.4412285497769742,0.1478566861118723,0.5654347788772536,-0.06117237728238204,1
Karnataka,Haveri,4242.0,57630.0,68328.0,38973333333335.77,53333333333335.516,0.43840248757899186,0.2124275538782076,0.48860725461124666,-0.07429582161905514,1
Karnataka,Haveri *,117.0,964.0,1417.0,311111111113.6798,707777777780.7345,0.4444444444429062,0.08006393212374059,0.2419338971338557,-0.22775858170490743,2
Karnataka,Kalaburagi,4782.0,40220.0,70137.0,22166666666669.13,41021111111115.37,0.5461289136614818,0.20146596886399595,0.644205499733197,-0.06445166671834916,1
Karnataka,Kodagu,1211.0,11481.0,17305.0,2890000000003.256,13121111111113.12,0.4295752765965333,0.05531675769708674,0.4630164528517143,-0.07502948953404501,2
Karnataka,Kolar,4186.0,47265.0,64283.0,26895555555558.2,45408888888891.64,0.44133588552962494,0.13364294858669026,0.482732383946307,-0.10131982354672606,1
Karnataka,Koppal,5451.0,43399.0,59812.0,23994444444446.266,42190000000001.83,0.4403444235479703,0.1897491962904827,0.5200222692402158,-0.0513480668432513,1
Karnataka,Mandya,3594.0,40261.0,65779.0,19391111111113.926,46931111111114.02,0.4387311841967537,0.09460211852042358,0.4665879282504685,-0.09485196099865167,1
Karnataka,Mysore,3073.0,21231.0,54518.0,3336666666669.319,36583333333336.47,0.44415260605749013,0.04159357807023786,0.3240715498806416,-0.18351109187681036,1
Karnataka,Mysuru,4361.0,37185.0,54589.0,15563333333336.932,21652222222228.277,0.6295940210459384,0.11957888282840254,0.5921737784906205,-0.21752967266614315,1
Karnataka,Raichur,9779.0,48164.0,110877.0,20347777777779.516,56892222222228.266,0.5482939909004964,0.16464147094128143,0.4761376230186648,-0.1644759265654797,1
Karnataka,Ramanagar,2949.0,34834.0,40922.0,20623333333336.234,28731111111113.76,0.44299808252197287,0.10754543737748837,0.4870746560699333,-0.11947766212638664,1
Karnataka,Ramanagara,204.0,0.0,0.0,0.0,0.0,0.941176470587774,0.0,0.0,-0.941176470587774,4
Karnataka,Shimoga,2260.0,15514.0,26849.0,2814444444447.035,17976666666668.785,0.4444444444443621,0.04323779629925778,0.27419067779631895,-0.22221643801211716,2
Karnataka,Shivamogga,2229.0,24751.0,33654.0,12890000000002.66,23988888888891.305,0.4346431677679001,0.16442506398668877,0.6391620556643787,0.03711572428451531,2
Karnataka,Tumakuru,3000.0,28425.0,43561.0,13938888888891.254,31154444444446.734,0.4374587378867712,0.16222971552078436,0.608007801334833,0.0014571333553769186,1
Karnataka,Tumkur,2942.0,26300.0,64761.0,7212222222225.244,43711111111115.0,0.44444444444438347,0.05712460777168307,0.30839157787546617,-0.1827264442790266,1
Karnataka,Udupi,3591.0,27375.0,34625.0,8744444444447.208,23808888888890.785,0.4384510700406902,0.08004614007594205,0.5757055382180505,-0.002644494328200686,1
Karnataka,Uttara Kannada,3470.0,30631.0,43156.0,12065555555558.24,29766666666668.926,0.4409803881393937,0.09085988034698678,0.5357405322445088,-0.041018728892396536,1
Karnataka,Vijayanagara,2119.0,14692.0,19948.0,6130000000002.093,17532222222223.076,0.4327807238087589,0.10707982636160704,0.29674265541331285,-0.21379674347756733,2
Karnataka,Vijayapura,5596.0,31971.0,53092.0,13156666666668.79,29236666666670.445,0.545603501863283,0.18767704845213387,0.6685062371580769,-0.014701925586580407,1
Karnataka,Yadgir,6947.0,35433.0,65183.0,15232222222223.977,37453333333336.45,0.5458650243472669,0.22328535633845123,0.5044782992137002,-0.13360774252453622,1
Kerala,Alappuzha,3559.0,36835.0,87629.0,3150000000004.5728,64787777777781.78,0.42709870890578194,0.041114542172636485,0.3880234643193168,-0.12170920140475529,1
Kerala,Ernakulam,6324.0,66207.0,148755.0,11553333333337.865,66584444444474.11,0.6221704379632897,0.04944524931450405,0.3996100065573528,-0.3067148828593731,1
Kerala,Idukki,1698.0,15492.0,47933.0,1732222222226.2847,34847777777782.805,0.436982342579586,0.05501911050712015,0.3990952535481003,-0.10550170739452733,2
Kerala,Kannur,5965.0,57710.0,119399.0,7810000000004.106,64466666666698.07,0.5147821922993941,0.04695176944899496,0.40087543951362264,-0.1911001693426638,1
Kerala,Kasaragod,3555.0,28358.0,71756.0,5185555555558.604,54486666666669.58,0.4366462627652908,0.05010327523125254,0.48680213749524515,-0.044821533982686144,1
Kerala,Kasargod,315.0,1869.0,2138.0,3.0853466212464165,502500000002.87836,0.499999999999354,0.009440381834400083,0.12523527913544721,-0.3915472977874038,2
Kerala,Kollam,5069.0,53100.0,127311.0,7271111111115.5625,72446666666710.86,0.5181642234156509,0.04886982890298986,0.3889617071964451,-0.20973136981250182,1
Kerala,Kottayam,3321.0,30210.0,78215.0,1155555555559.5874,56327777777781.61,0.43788862488992486,0.044371743815755565,0.3849005994712713,-0.12881363297999424,1
Kerala,Kozhikode,6704.0,89927.0,152186.0,18872222222227.297,102231111111115.3,0.43170348484352733,0.05990931882393068,0.39937081522793505,-0.11637377812336923,1
Kerala,Malappuram,14567.0,152390.0,224009.0,25752222222226.273,122347777777794.66,0.5441709097899803,0.040661273177922494,0.42386335654280527,-0.22460934080782805,0
Kerala,Palakkad,6724.0,49996.0,159847.0,6753333333336.263,121297777777781.16,0.43361144220462955,0.046146405384450334,0.3732703560069876,-0.12137477969945884,1
Kerala,Pathanamthitta,1951.0,21035.0,59370.0,706666666671.42,43847777777782.41,0.42753930323571215,0.05349357623585977,0.3387380403839514,-0.1500021601338078,2
Kerala,Thiruvananthapuram,6663.0,64938.0,148817.0,10821111111115.229,63601111111170.36,0.5866831091061541,0.04743291382227134,0.37424431749556786,-0.2940835273232658,1
Kerala,Thrissur,7071.0,58820.0,145512.0,6182222222226.056,82418888888941.19,0.5079067302642623,0.04979219902676254,0.38973043742372143,-0.1825527888169358,1
Kerala,Wayanad,1516.0,18065.0,36853.0,5110000000004.67,26262222222226.734,0.43928157782345506,0.05541610460513683,0.3344534167191487,-0.1619183430868973,2
Ladakh,Kargil,492.0,2489.0,2942.0,1051111111112.4698,1930000000001.0903,0.4370056871352275,0.144261869419684,0.5591644315858777,-0.005834227197044369,2
Ladakh,Leh,125.0,3246.0,2821.0,1800000000006.3708,1961111111115.168,0.4056969531093915,0.09388510426131796,0.41717755024823533,-0.08937232399590908,2
Lakshadweep,Lakshadweep,203.0,1176.0,4820.0,2.949708781354651,3348888888893.4336,0.44270833333237786,0.06532569421255724,0.46484519752536524,-0.0425950422631146,2
Madhya Pradesh,Agar Malwa,2537.0,9884.0,16813.0,5056666666667.59,12211111111112.145,0.4394972427270862,0.08997762563411148,0.3334557845216856,-0.17942021302141564,2
Madhya Pradesh,Alirajpur,7010.0,21594.0,62133.0,8155555555557.073,5482222222238.441,0.8288913127387343,0.05300236321300234,0.5073064192117456,-0.41003969647117827,3
Madhya Pradesh,Anuppur,3226.0,26195.0,71350.0,16135555555557.191,59050000000002.59,0.4426853242041481,0.1528225865222675,0.42241812945781865,-0.09684200077465345,1
Madhya Pradesh,Ashok Nagar,5178.0,45017.0,74376.0,19882222222228.535,37337777777787.82,0.6333984122024882,0.13359727370774416,0.5604418746091047,-0.23737149851915637,1
Madhya Pradesh,Ashoknagar,3011.0,0.0,0.0,0.0,0.0,0.9701855897778071,0.0,0.0,-0.9701855897778071,4
Madhya Pradesh,Balaghat,6805.0,79292.0,126762.0,54776666666670.43,75077777777786.08,0.550925346866928,0.16186060978517955,0.5506470751605403,-0.1452105191495615,0
Madhya Pradesh,Barwani,21823.0,82759.0,143427.0,15866666666670.5,19925555555563.344,0.8660607921764869,0.15178626201683842,0.541494141005379,-0.4687804731293841,3
Madhya Pradesh,Betul,8166.0,48246.0,155822.0,19648888888892.55,61956666666684.086,0.6518612095257794,0.23832833633155193,0.4453244819808776,-0.2564918529737613,1
Madhya Pradesh,Bhind,13967.0,58016.0,83365.0,18.236451233275613,13.871988792226931,0.9371960729165032,0.13838315132263793,0.597291333940198,-0.5015021654592076,3
Madhya Pradesh,Bhopal,12862.0,90864.0,186438.0,30993333333339.67,49305555555570.92,0.762856306517691,0.12046657489465439,0.4749103748416759,-0.4059838367053066,3
Madhya Pradesh,Burhanpur,9689.0,16543.0,74141.0,4380000000001.366,6367777777784.683,0.8544727648717059,0.1512830816919018,0.45800976707376023,-0.4460042298658067,3
Madhya Pradesh,Chhatarpur,17836.0,79858.0,158531.0,26603333333336.914,23760000000012.34,0.8637154635925631,0.16721796862086652,0.5481478868116335,-0.44147964641015325,3
Madhya Pradesh,Chhindwara,8981.0,89422.0,140191.0,67324444444445.91,101971111111113.6,0.44192232899530837,0.1838954108130453,0.4375587446063427,-0.10081828765004971,0
Madhya Pradesh,Damoh,6066.0,55454.0,134483.0,36042222222224.0,115941111111113.45,0.4409323840393593,0.1295546720253283,0.5255790127085362,-0.032293777453550235,0
Madhya Pradesh,Datia,5843.0,36445.0,47034.0,15062222222224.832,20225555555560.598,0.6591380825051514,0.11275760547822593,0.5581561659436266,-0.25547028598845345,3
Madhya Pradesh,Dewas,10442.0,47249.0,119901.0,15472222222225.703,30838888888899.77,0.7682258133941219,0.10530057476138045,0.4575053673597067,-0.39866211727755774,3
Madhya Pradesh,Dhar,12712.0,87455.0,146391.0,30214444444448.94,46743333333343.24,0.7383750148325321,0.13935447544211108,0.5069055160689975,-0.371584386277532,3
Madhya Pradesh,Dindori,2659.0,47417.0,61476.0,39816666666668.6,51940000000002.44,0.4442110177403575,0.1683565591702244,0.5363274554267561,-0.06858043582646821,1
Madhya Pradesh,East Nimar,3859.0,9607.0,40363.0,3210000000000.9395,22693333333336.83,0.5510351590259633,0.061448445221880754,0.2508049039434462,-0.3225764727781871,1
Madhya Pradesh,Guna,9811.0,52953.0,132886.0,21255555555558.332,63337777777784.84,0.6596545565051519,0.10696015698295269,0.5661812802345091,-0.22611228377038017,1
Madhya Pradesh,Gwalior,18542.0,81719.0,127120.0,10.391844160406036,13.848199045410398,0.9397262142338132,0.1415649860109758,0.5431974407411655,-0.5513976414991356,3
Madhya Pradesh,Harda,2134.0,10167.0,37769.0,6937777777778.66,30401111111113.38,0.44029296392613065,0.1310983883498168,0.4875901127864317,-0.02591659444649234,2
Madhya Pradesh,Harda *,610.0,2094.0,10172.0,851111111112.271,7551111111113.971,0.4444444444440847,0.04056510700315788,0.21562394637441706,-0.25299994450052893,2
Madhya Pradesh,Hoshangabad,5982.0,12403.0,97056.0,3930000000000.7715,59653333333341.336,0.5508105970738679,0.11676830231459474,0.4490839839007968,-0.13371690506940068,1
Madhya Pradesh,Indore,22303.0,186687.0,221624.0,29124444444456.91,24236666666682.883,0.8632476684614536,0.12236611546949429,0.4849555293780417,-0.5430140285515459,3
Madhya Pradesh,Jabalpur,12467.0,92051.0,158664.0,41733333333339.46,54238888888910.72,0.6525162621654507,0.10474411925638373,0.5082006216019977,-0.28247516326344335,1
Madhya Pradesh,Jhabua,13488.0,41462.0,88726.0,14103333333335.164,9920000000007.25,0.8644740966230029,0.06895865769114642,0.5425981437031329,-0.4374264551600517,3
Madhya Pradesh,Katni,10941.0,56942.0,98452.0,5691111111127.229,11738888888913.205,0.8630403659578214,0.14207331664457545,0.5258392054346991,-0.4643561574805488,3
Madhya Pradesh,Khandwa,4521.0,17730.0,59018.0,6298888888892.096,16632222222239.865,0.7511634938846136,0.17042488727403407,0.5992978589532291,-0.2334190677906641,3
Madhya Pradesh,Khargone,15039.0,40980.0,169201.0,13544444444446.775,22344444444461.223,0.8587416456689158,0.12323015388508485,0.4592677604465776,-0.464070625866139,3
Madhya Pradesh,Maihar,418.0,4017.0,1521.0,1252500000003.6658,598750000001.2695,0.4752272731621538,0.028289256524975995,0.12160779663288575,-0.3681523801180294,2
Madhya Pradesh,Mandla,4911.0,56981.0,62247.0,42218888888890.6,51008888888890.38,0.4439462532212949,0.17756460360681497,0.5434274285252864,-0.07863979065587472,1
Madhya Pradesh,Mandsaur,8276.0,54055.0,92460.0,36593333333334.59,76344444444445.9,0.44306421037971755,0.18657512267053775,0.4846636992975071,-0.06273402572133208,1
Madhya Pradesh,Mauganj,438.0,4086.0,1061.0,1210000000004.01,250000000001.01233,0.4991610738250172,0.02533182223900312,0.09587899923101757,-0.4030251031139782,2
Madhya Pradesh,Morena,22381.0,110417.0,145559.0,36024444444448.016,23227777777784.395,0.8580807237021217,0.14558289023647608,0.6189882327869669,-0.4362662363435578,3
Madhya Pradesh,Narmadapuram,737.0,5909.0,6850.0,2207777777780.309,5621111111112.23,0.4263696030656755,0.07301963599967337,0.20956611283777632,-0.2721286781629708,2
Madhya Pradesh,Narsimhapur,1189.0,4286.0,10348.0,593333333334.9044,6671111111112.9375,0.4444444444442668,0.03912202667307696,0.2660232243967608,-0.2340753531442235,2
Madhya Pradesh,Narsinghpur,5174.0,26197.0,63117.0,11610000000001.982,32112222222227.168,0.5445501415271728,0.1379433202072192,0.5995543810933599,-0.07179520948992468,1
Madhya Pradesh,Neemuch,4964.0,36976.0,57011.0,24303333333334.82,45575555555557.09,0.4432677316429276,0.14090996187191235,0.604110074335992,-0.02798745186345195,1
Madhya Pradesh,Niwari,142.0,1739.0,2295.0,604444444448.4176,1932222222224.0112,0.41341166095931636,0.045265514106311806,0.5157447466293938,-0.06540014396587333,2
Madhya Pradesh,Pandhurna,98.0,821.0,377.0,7.2732878787539095,170000000002.6922,0.6147727272698773,0.05357415414336466,0.20922927456270038,-0.4915928032811882,2
Madhya Pradesh,Panna,9339.0,42825.0,98039.0,14941111111115.643,30626666666690.203,0.7496695988910655,0.11749729942702548,0.5223524523406075,-0.3421247379161387,3
Madhya Pradesh,Raisen,7567.0,42813.0,116648.0,18853333333335.715,72195555555561.61,0.5427379710948343,0.15674061489196034,0.5371481892546776,-0.10548077795862519,1
Madhya Pradesh,Rajgarh,8171.0,42280.0,165229.0,24940000000001.156,140321111111113.36,0.4419112872860902,0.16474064191914695,0.48120451386441565,-0.0228703132216664,0
Madhya Pradesh,Ratlam,7982.0,79423.0,134947.0,62333333333334.87,93168888888892.73,0.4401012052598186,0.1349464871554852,0.5800304800987195,-0.019434566198150167,0
Madhya Pradesh,Rewa,10838.0,83134.0,194959.0,37412222222224.37,155043333333335.7,0.4430642512260882,0.1299339304789853,0.582733333321069,0.013849818255895275,0
Madhya Pradesh,Sagar,13841.0,87877.0,192725.0,31783333333339.875,50352222222258.914,0.7462606007314545,0.11626846113844112,0.5631309494667835,-0.3234081978570162,3
Madhya Pradesh,Satna,13276.0,87053.0,172713.0,34215555555560.5,69121111111124.125,0.6550657203706425,0.1476340302821816,0.5466917847862934,-0.23413243862492797,1
Madhya Pradesh,Sehore,6518.0,27869.0,118002.0,14860000000001.29,71908888888893.19,0.5505746372529157,0.16667878111531512,0.4514250449145483,-0.1590320270257226,1
Madhya Pradesh,Seoni,6081.0,74283.0,85752.0,53530000000001.945,68302222222224.055,0.4434968078986816,0.15135338702146953,0.5208959487257301,-0.0881057839950534,0
Madhya Pradesh,Shahdol,5297.0,54777.0,94572.0,36491111111112.93,72465555555557.94,0.43878893003531044,0.14108741799684502,0.46563552106180583,-0.08948422534505153,1
Madhya Pradesh,Shajapur,7025.0,31225.0,126641.0,14792222222223.377,106765555555557.52,0.44329330828873736,0.1242412944255699,0.47473239209024887,-0.04006687256323574,1
Madhya Pradesh,Sheopur,7230.0,38806.0,56268.0,12967777777780.727,16931111111116.656,0.7609193733205316,0.11984492115499774,0.545395884815764,-0.3745147831148992,3
Madhya Pradesh,Shivpuri,12741.0,68930.0,166572.0,28574444444446.86,39890000000012.09,0.7152004746979307,0.07198897928706523,0.4925135820928898,-0.31514341873190926,3
Madhya Pradesh,Sidhi,6292.0,54093.0,121207.0,29656666666668.61,105385555555557.44,0.44340021823660813,0.0911608013368991,0.5781392973470436,0.0028205493643139734,1
Madhya Pradesh,Singrauli,6550.0,56704.0,108430.0,32755555555557.402,93998888888890.52,0.4429660292219562,0.13819012757476704,0.6606871078409807,0.04615473292169985,1
Madhya Pradesh,Tikamgarh,7242.0,51168.0,160616.0,27162222222223.89,138936666666668.83,0.44261262581068017,0.1285956454651318,0.5213083036013976,-0.006269314717853303,0
Madhya Pradesh,Ujjain,14308.0,76708.0,149951.0,46167777777778.92,100693333333335.25,0.44178694474230584,0.13518701993279922,0.5781594263741838,-0.011639410048985067,0
Madhya Pradesh,Umaria,5300.0,29625.0,39261.0,19142222222223.27,26276666666667.98,0.44158635819081227,0.12224936342337907,0.5037346160645213,-0.07074647315654754,1
Madhya Pradesh,Vidisha,10374.0,49297.0,124890.0,11790000000004.076,32037777777790.027,0.7586700559793879,0.17906176792986456,0.5289366745672461,-0.33004982960856405,3
Madhya Pradesh,West Nimar,760.0,2059.0,9818.0,72222222223.45195,6911111111113.279,0.4414401405470345,0.08022607451791892,0.25384117058152245,-0.20296395601077746,2
Maharashtra,Ahmadnagar,11836.0,227667.0,363561.0,32176666666676.08,156722222222264.06,0.5383212104059045,0.03078092873578307,0.41663706878788587,-0.22136581686834045,0
Maharashtra,Ahmed Nagar,340.0,5595.0,5839.0,8.482755633170434,1551111111117.417,0.44444444444384956,0.01670203724587161,0.19802115259270392,-0.28677390025564986,2
Maharashtra,Ahmednagar,368.0,0.0,0.0,0.0,0.0,0.9239130434780098,0.0,0.0,-0.9239130434780098,4
Maharashtra,Akola,4708.0,62082.0,185085.0,12427777777783.742,89725555555568.94,0.5472890188931524,0.05052851691124779,0.2944691735238506,-0.2950874834226179,1
Maharashtra,Amravati,6915.0,96191.0,338283.0,16330000000007.723,116888888888920.2,0.6543904006291587,0.0851931220965775,0.30467594371329926,-0.3904785330308662,1
Maharashtra,Aurangabad,17393.0,155129.0,311373.0,8848888888901.277,72075555555576.8,0.7539896464971715,0.07827436628772468,0.3472535160591147,-0.480277096125374,3
Maharashtra,Beed,10185.0,171151.0,255495.0,32073333333346.938,27154444444471.66,0.8631325374667028,0.09098853932676157,0.42689240604417544,-0.5559615763396538,3
Maharashtra,Bhandara,1903.0,37894.0,102204.0,6911111111119.715,59671111111123.555,0.44276236363118904,0.04246695520051194,0.3089304380819573,-0.18903013562630758,1
Maharashtra,Bid,568.0,11918.0,9892.0,11.538342350873581,3993750000006.308,0.49999999999962574,0.011247457381771691,0.05321640452128979,-0.4579783651818236,2
Maharashtra,Buldana,1075.0,22941.0,35737.0,11.75838782748548,16635555555565.469,0.4444444444442581,0.00994573032622079,0.08812199288111862,-0.372889437385034,2
Maharashtra,Buldhana,7084.0,114172.0,219501.0,15343333333343.912,59493333333352.734,0.6529710299933448,0.0535409024099717,0.3673890014949644,-0.3518474663199902,1
Maharashtra,Chandrapur,4475.0,112071.0,213634.0,13303333333348.611,53433333333374.41,0.7584268968840181,0.0601642417571643,0.30902754417243805,-0.5122956597163539,3
Maharashtra,Chatrapati Sambhaji Nagar,211.0,7640.0,2204.0,5155555555562.416,1762222222223.6013,0.41289936914854114,0.06887787555449237,0.1964717967486358,-0.27686865056192883,2
Maharashtra,Chhatrapati Sambhajinagar,1010.0,14738.0,4867.0,1963333333340.0496,3480000000000.8594,0.3429599490027295,0.055426148597416916,0.16621662003736248,-0.20232503999516122,2
Maharashtra,Dharashiv,144.0,3188.0,643.0,181111111121.7598,300000000001.2587,0.36654670865088784,0.04465214038810942,0.17558102308756482,-0.22544091585340917,2
Maharashtra,Dhule,12605.0,61908.0,197854.0,7521111111115.054,43756666666688.58,0.7340025772855292,0.04950338486838716,0.3573382458192252,-0.4336733082884161,3
Maharashtra,Gadchiroli,2374.0,52698.0,140665.0,12136666666677.174,71536666666684.8,0.4400386871577458,0.07908821618083209,0.28194000337102754,-0.20216548895069972,1
Maharashtra,Gondiya,2890.0,63618.0,96514.0,13227777777786.846,54151111111119.055,0.44352029741529625,0.08336732253893907,0.36785462158672666,-0.15791316834544653,1
Maharashtra,Gondiya *,57.0,2008.0,1408.0,37.90150375910341,26.529323308061976,0.9999999999926128,0.026226833904060092,0.05696977038929628,-0.9587800338349732,4
Maharashtra,Hingoli,8189.0,96551.0,117064.0,11645555555568.877,8977777777796.248,0.8444750386056001,0.027691941779529595,0.37003026800160554,-0.5677347618711048,3
Maharashtra,Jalgaon,13260.0,151076.0,417384.0,22234444444451.797,101091111111141.81,0.757910508795947,0.07679966662790616,0.3493870765367127,-0.4693914304991316,3
Maharashtra,Jalna,5590.0,79540.0,192692.0,13907777777784.004,114522222222229.81,0.44295835988658167,0.03698162914108802,0.3588735473824381,-0.15052934621243827,1
Maharashtra,Kolhapur,7480.0,129934.0,271084.0,18644444444451.5,171975555555562.5,0.43964581193720537,0.04901635568385256,0.42169193736903293,-0.10482548027568613,0
Maharashtra,Latur,7607.0,125627.0,246741.0,25883333333342.46,72868888888918.3,0.7564293052917463,0.05601461629612888,0.3104488027389863,-0.5202906311005564,3
Maharashtra,Mumbai,14552.0,135483.0,404359.0,27192222222226.07,188300000000012.66,0.5487793616246787,0.031024126068232308,0.29683888699693095,-0.3029915859333003,0
Maharashtra,Mumbai City,2929.0,51875.0,47571.0,24105555555560.48,28287777777781.36,0.4220263665751152,0.10304326142236458,0.5908503375390207,-0.07047057502884355,1
Maharashtra,Mumbai Suburban,18216.0,192977.0,174190.0,54295555555562.44,38798888888898.03,0.735231886917583,0.10766564408921447,0.565989508972605,-0.3911316202096131,3
Maharashtra,Mumbai( Sub Urban ),419.0,3641.0,4927.0,5.900363358188591,523333333341.1194,0.666666666665991,0.01315002846519399,0.10629378892325574,-0.5801551060559595,4
Maharashtra,Nagpur,11828.0,158901.0,350923.0,39281111111119.14,92353333333367.25,0.7500731782422476,0.10173815151237335,0.32402286240197964,-0.49349694478904077,0
Maharashtra,Nanded,11947.0,236789.0,342540.0,26165555555570.055,43012222222254.98,0.8504715297255914,0.04549228637707011,0.36053546389460617,-0.5748031755643949,3
Maharashtra,Nandurbar,10516.0,41044.0,199747.0,8581111111115.168,47293333333354.02,0.7575261117086449,0.08503767569559675,0.33255498917667714,-0.46693845614730467,3
