date,state,district,age_0_5,age_5_17,age_18_greater,year,month,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolments,total_bio_updates,total_demo_updates,total_updates,update_intensity,bio_intensity,demo_intensity,updates_per_1000,bio_share,demo_share,young_enrol_share,child_enrol_share,adult_enrol_share,child_update_share,update_intensity_zscore,bio_intensity_zscore,demo_intensity_zscore,total_enrolments_mom,total_enrolments_roll3,total_updates_mom,total_updates_roll3,update_intensity_mom,update_intensity_roll3,national_percentile,state_percentile,is_zscore_anomaly,is_iqr_anomaly,is_mad_anomaly,mad_zscore,anomaly_type,detection_method
2025-09-03,Madhya Pradesh,Vidisha,95.0,35.0,1.0,24300,108,303.0,300.0,0.0,0.0,131.0,603.0,0.0,603.0,4.603053435114504,4.603053435114504,0.0,4603.053435114503,1.0,0.0,0.7251908396946565,0.26717557251908397,0.007633587786259542,0.5024875621890548,2.3877449382722262,4.325887646299058,-0.0944907159232792,inf,107.33333333333333,276.875,485.6666666666667,inf,2.745520429505882,98.37245043900688,98.12597605413846,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-08,Madhya Pradesh,Vidisha,147.0,34.0,1.0,24300,108,457.0,489.0,84.0,305.0,182.0,946.0,389.0,1335.0,7.335164835164835,5.197802197802198,2.1373626373626373,7335.164835164835,0.7086142322097378,0.29138576779026215,0.8076923076923077,0.18681318681318682,0.005494505494505495,0.4052434456928839,3.880257551139863,4.898230662238969,1.529504435511632,inf,62.0,7316.666666666667,451.0,inf,2.445054945054945,99.13847019068074,99.40507176321857,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-09,Madhya Pradesh,Vidisha,155.0,54.0,1.0,24300,108,412.0,432.0,0.0,0.0,210.0,844.0,0.0,844.0,4.019047619047619,4.019047619047619,0.0,4019.047619047619,1.0,0.0,0.7380952380952381,0.2571428571428571,0.004761904761904762,0.4881516587677725,2.068711078067322,3.7638828619869837,-0.0944907159232792,inf,130.66666666666666,387.8612716763006,784.0,inf,3.784737484737485,98.12276678577142,97.47899159663865,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-10,Madhya Pradesh,Vidisha,182.0,51.0,2.0,24300,108,0.0,0.0,89.0,254.0,235.0,0.0,343.0,343.0,1.4595744680851064,0.0,1.4595744680851064,1459.5744680851064,0.0,1.0,0.774468085106383,0.2170212765957447,0.00851063829787234,0.2594752186588921,0.6705082229285272,-0.10375668567143054,1.0145124162046621,inf,148.33333333333334,-42.060810810810814,593.0,inf,1.8262073623775752,96.36334547005978,93.39629657172604,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-11,Madhya Pradesh,Vidisha,118.0,26.0,0.0,24300,108,0.0,0.0,70.0,262.0,144.0,0.0,332.0,332.0,2.3055555555555554,0.0,2.3055555555555554,2305.555555555555,0.0,1.0,0.8194444444444444,0.18055555555555555,0.0,0.21084337349397592,1.1326553532665742,-0.10375668567143054,1.6572995409730196,-38.72340425531915,126.33333333333333,-3.206997084548102,422.3333333333333,57.96080336896663,1.255043341213554,97.09033700020846,94.98029300215661,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-13,Madhya Pradesh,Vidisha,80.0,37.0,2.0,24300,108,319.0,237.0,0.0,0.0,119.0,556.0,0.0,556.0,4.6722689075630255,4.6722689075630255,0.0,4672.268907563025,1.0,0.0,0.6722689075630253,0.31092436974789917,0.01680672268907563,0.5737410071942446,2.425556341435768,4.392495590251511,-0.0944907159232792,inf,39.666666666666664,324.42748091603056,608.6666666666666,inf,1.557422969187675,98.39717639301662,98.20777868669592,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-15,Madhya Pradesh,Vidisha,118.0,31.0,0.0,24300,108,394.0,458.0,0.0,0.0,149.0,852.0,0.0,852.0,5.718120805369128,5.718120805369128,0.0,5718.120805369128,1.0,0.0,0.7919463087248322,0.2080536912751678,0.0,0.4624413145539906,2.9968899805539997,5.39894750233585,-0.0944907159232792,inf,49.666666666666664,172.20447284345047,395.0,inf,1.906040268456376,98.74818797542919,98.84732654123596,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-16,Madhya Pradesh,Vidisha,110.0,34.0,0.0,24300,108,422.0,485.0,55.0,229.0,144.0,907.0,284.0,1191.0,8.270833333333334,6.298611111111111,1.9722222222222223,8270.833333333334,0.7615449202350966,0.23845507976490343,0.7638888888888888,0.2361111111111111,0.0,0.4005037783375315,4.391399605945416,5.957569214823058,1.4040286604578922,-3.3557046979865723,97.66666666666667,39.7887323943662,785.3333333333334,44.64250782472614,4.66298471290082,99.29894648043015,99.583550234253,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-18,Madhya Pradesh,Vidisha,106.0,38.0,1.0,24300,108,334.0,407.0,27.0,211.0,145.0,741.0,238.0,979.0,6.751724137931035,5.110344827586207,1.6413793103448275,6751.724137931034,0.7568947906026557,0.24310520939734423,0.7310344827586207,0.2620689655172414,0.006896551724137931,0.3687436159346272,3.5615324071118075,4.814068040681944,1.1526500336477625,inf,110.0,0.8238928939237944,650.0,inf,2.250574712643678,99.01290113012155,99.30095932178182,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-19,Madhya Pradesh,Vidisha,39.0,10.0,0.0,22275,99,105.0,114.0,22.0,129.0,49.0,219.0,151.0,370.0,7.551020408163265,4.469387755102041,3.0816326530612246,7551.0204081632655,0.5918918918918918,0.4081081081081081,0.7959183673469388,0.20408163265306123,0.0,0.34324324324324323,3.998176302641721,4.197257503244579,2.2469727304716756,-66.20689655172414,64.66666666666667,-62.206332992849845,773.3333333333334,11.83840236809739,4.767581515364767,99.17919529140265,99.47943779281624,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-20,Madhya Pradesh,Vidisha,54.0,29.0,0.0,24300,108,222.0,263.0,0.0,0.0,83.0,485.0,0.0,485.0,5.843373493975903,5.843373493975903,0.0,5843.373493975903,1.0,0.0,0.6506024096385542,0.3493975903614458,0.0,0.4577319587628866,3.0653136976607587,5.51948159344993,-0.0944907159232792,inf,44.0,246.42857142857144,331.6666666666667,inf,4.464797967379723,98.78454967250232,98.91425596787387,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-17,Madhya Pradesh,Vidisha,85.0,24.0,2.0,22275,110,185.0,170.0,0.0,0.0,111.0,355.0,0.0,355.0,3.1981981981981984,3.1981981981981984,0.0,3198.1981981981985,1.0,0.0,0.7657657657657657,0.21621621621621623,0.018018018018018018,0.5211267605633803,1.6202930106853382,2.973956993056365,-0.0944907159232792,inf,37.0,120.49689440993787,419.0,inf,1.0660660660660661,97.68206301724514,96.37837435859299,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-26,Madhya Pradesh,Vidisha,28.0,8.0,0.0,18225,90,165.0,179.0,0.0,0.0,36.0,344.0,0.0,344.0,9.555555555555555,9.555555555555555,0.0,9555.555555555555,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.4796511627906977,5.093224619618973,9.091816014527485,-0.0944907159232792,inf,12.0,76.41025641025641,256.6666666666667,inf,3.185185185185185,99.46015000412099,99.76202870528742,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-27,Madhya Pradesh,Vidisha,12.0,2.0,0.0,16200,80,0.0,0.0,5.0,85.0,14.0,0.0,90.0,90.0,6.428571428571429,0.0,6.428571428571429,6428.571428571428,0.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.05555555555555555,3.3849987948320606,-0.10375668567143054,4.790019122582752,-61.111111111111114,16.666666666666668,-73.83720930232558,209.66666666666666,-32.72425249169435,5.328042328042328,98.94696525276228,99.18197367442552,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-30,Madhya Pradesh,Vidisha,172.0,44.0,0.0,24300,120,196.0,217.0,19.0,157.0,216.0,413.0,176.0,589.0,2.7268518518518516,1.912037037037037,0.8148148148148148,2726.8518518518517,0.7011884550084889,0.298811544991511,0.7962962962962963,0.2037037037037037,0.0,0.36502546689303905,1.3628033757685334,1.7362488982346511,0.524615880891477,inf,76.33333333333333,-26.005025125628144,461.6666666666667,inf,0.9089506172839505,97.37032206767154,95.76857291589202,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-31,Madhya Pradesh,Vidisha,89.0,23.0,0.0,22275,110,0.0,0.0,25.0,244.0,112.0,0.0,269.0,269.0,2.4017857142857144,0.0,2.4017857142857144,2401.785714285714,0.0,1.0,0.7946428571428571,0.20535714285714285,0.0,0.09293680297397769,1.1852244855649026,-0.10375668567143054,1.7304164320741133,-48.14814814814815,109.33333333333333,-54.32937181663837,551.3333333333334,-11.920931360659704,1.709545855379189,97.15796975676449,95.12158845839221,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-01,Madhya Pradesh,Vidisha,13.0,4.0,0.0,16200,88,257.0,235.0,0.0,0.0,17.0,492.0,0.0,492.0,28.941176470588236,28.941176470588236,0.0,28941.176470588234,1.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.5223577235772358,15.683306606548175,27.747129714110237,-0.0944907159232792,inf,5.666666666666667,339.28571428571433,355.6666666666667,inf,9.647058823529411,99.94521504307649,100.0,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-02,Madhya Pradesh,Vidisha,99.0,28.0,0.0,24300,132,432.0,397.0,0.0,0.0,127.0,829.0,0.0,829.0,6.52755905511811,6.52755905511811,0.0,6527.55905511811,1.0,0.0,0.7795275590551181,0.2204724409448819,0.0,0.5211097708082026,3.4390742915837786,6.177892088928837,-0.0944907159232792,inf,48.0,2663.3333333333335,450.3333333333333,inf,11.822911841902114,98.97023673888907,99.26377630698296,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-05,Madhya Pradesh,Vidisha,76.0,16.0,0.0,24300,132,186.0,232.0,0.0,0.0,92.0,418.0,0.0,418.0,4.543478260869565,4.543478260869565,0.0,4543.478260869565,1.0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.4449760765550239,2.355199889423662,4.268556825216882,-0.0944907159232792,inf,30.666666666666668,175.0,283.6666666666667,inf,1.5144927536231885,98.3540271791565,98.08135643637986,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-08,Madhya Pradesh,Vidisha,77.0,13.0,0.0,24300,132,167.0,168.0,0.0,0.0,90.0,335.0,0.0,335.0,3.7222222222222223,3.7222222222222223,0.0,3722.222222222222,1.0,0.0,0.8555555555555555,0.14444444444444443,0.0,0.49850746268656715,1.9065596926687673,3.4782396568479146,-0.0944907159232792,inf,30.0,161.71875,253.0,inf,1.2407407407407407,97.95598780186269,97.09972484569049,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-09,Madhya Pradesh,Vidisha,63.0,9.0,0.0,24300,132,254.0,273.0,0.0,0.0,72.0,527.0,0.0,527.0,7.319444444444445,7.319444444444445,0.0,7319.444444444444,1.0,0.0,0.875,0.125,0.0,0.4819734345351044,3.871669730954728,6.939945077416984,-0.0944907159232792,inf,54.0,593.421052631579,312.6666666666667,inf,3.680555555555556,99.13362196440433,99.39763516025879,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-10,Madhya Pradesh,Vidisha,81.0,18.0,0.0,22275,121,0.0,0.0,34.0,197.0,99.0,0.0,231.0,231.0,2.3333333333333335,0.0,2.3333333333333335,2333.3333333333335,0.0,1.0,0.8181818181818182,0.18181818181818182,0.0,0.1471861471861472,1.1478299481568135,-0.10375668567143054,1.6784054476826138,37.5,57.0,-56.166982922201136,278.0,-68.12144212523718,3.217592592592593,97.10997231662796,95.02491261991523,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-15,Madhya Pradesh,Vidisha,204.0,43.0,0.0,24300,132,161.0,164.0,0.0,0.0,247.0,325.0,0.0,325.0,1.3157894736842106,1.3157894736842106,0.0,1315.7894736842106,1.0,0.0,0.8259109311740891,0.17408906882591094,0.0,0.49538461538461537,0.5919605774406872,1.162463545384112,-0.0944907159232792,inf,109.33333333333333,92.3076923076923,164.66666666666666,inf,0.4385964912280702,96.26056307299974,93.20294489477206,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-16,Madhya Pradesh,Vidisha,53.0,9.0,0.0,14175,77,0.0,0.0,3.0,48.0,62.0,0.0,51.0,51.0,0.8225806451612904,0.0,0.8225806451612904,822.5806451612904,0.0,1.0,0.8548387096774194,0.14516129032258066,0.0,0.058823529411764705,0.32252778735219784,-0.10375668567143054,0.5305164569608259,-74.89878542510122,103.0,-84.3076923076923,181.66666666666666,-37.483870967741936,0.7127900396151671,95.7214403110622,92.48159440767458,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-17,Madhya Pradesh,Vidisha,38.0,7.0,0.0,24300,132,323.0,283.0,0.0,0.0,45.0,606.0,0.0,606.0,13.466666666666667,13.466666666666667,0.0,13466.666666666666,1.0,0.0,0.8444444444444444,0.15555555555555556,0.0,0.533003300330033,7.2298075801646355,12.855585305771692,-0.0944907159232792,inf,15.0,132.183908045977,487.6666666666667,inf,4.488888888888889,99.72413592487189,99.96281698520116,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-18,Madhya Pradesh,Vidisha,68.0,11.0,0.0,24300,132,216.0,316.0,29.0,236.0,79.0,532.0,265.0,797.0,10.08860759493671,6.734177215189874,3.3544303797468356,10088.60759493671,0.6675031367628608,0.3324968632371393,0.8607594936708861,0.13924050632911392,0.0,0.3074027603513174,5.384423174727866,6.376726400662454,2.454247891792245,75.55555555555556,41.333333333333336,31.51815181518152,554.6666666666666,-25.08459706730166,7.851758087201126,99.51760148549653,99.82895813192533,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-15,Madhya Pradesh,Vidisha,243.0,48.0,1.0,24300,144,217.0,253.0,0.0,0.0,292.0,470.0,0.0,470.0,1.6095890410958904,1.6095890410958904,0.0,1609.5890410958905,1.0,0.0,0.8321917808219178,0.1643835616438356,0.003424657534246575,0.46170212765957447,0.7524589963590774,1.445194912044459,-0.0944907159232792,inf,97.33333333333333,240.57971014492753,242.33333333333334,inf,0.5365296803652968,96.4995806284271,93.69376069011676,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-21,Madhya Pradesh,Vidisha,85.0,0.0,0.0,24300,144,0.0,0.0,38.0,87.0,85.0,0.0,125.0,125.0,1.4705882352941178,0.0,1.4705882352941178,1470.5882352941178,0.0,1.0,1.0,0.0,0.0,0.304,0.6765248833305644,-0.10375668567143054,1.0228808157611071,inf,28.333333333333332,-71.39588100686498,491.6666666666667,inf,0.4901960784313726,96.37110263210205,93.41116977764557,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-24,Madhya Pradesh,Vidisha,43.0,4.0,3.0,12150,72,0.0,0.0,35.0,121.0,50.0,0.0,156.0,156.0,3.12,0.0,3.12,3120.0,0.0,1.0,0.86,0.08,0.06,0.22435897435897437,1.577574475448384,-0.10375668567143054,2.276124725698315,-70.58823529411764,73.33333333333333,inf,153.0,inf,1.04,97.65006472382079,96.28913512307578,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-25,Madhya Pradesh,Vidisha,81.0,40.0,0.0,24300,144,506.0,471.0,0.0,0.0,121.0,977.0,0.0,977.0,8.074380165289256,8.074380165289256,0.0,8074.380165289256,1.0,0.0,0.6694214876033058,0.3305785123966942,0.0,0.5179119754350051,4.284080105306391,7.666440388405936,-0.0944907159232792,inf,57.0,1475.8064516129032,398.3333333333333,inf,3.7314600550964188,99.26791783226106,99.56124042537368,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-03,Madhya Pradesh,West Nimar,11.0,4.0,0.0,14175,63,0.0,0.0,8.0,16.0,15.0,0.0,24.0,24.0,1.6,0.0,1.6,1600.0,0.0,1.0,0.7333333333333333,0.26666666666666666,0.0,0.3333333333333333,0.7472206430545018,-0.10375668567143054,1.121209510549333,inf,10.0,-67.56756756756756,32.666666666666664,inf,0.5333333333333333,96.49255070032629,93.67516918271733,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-06,Madhya Pradesh,West Nimar,7.0,1.0,0.0,6075,27,0.0,0.0,2.0,13.0,8.0,0.0,15.0,15.0,1.875,0.0,1.875,1875.0,0.0,1.0,0.875,0.125,0.0,0.13333333333333333,0.8974491324678686,-0.10375668567143054,1.3301579869743132,inf,2.6666666666666665,87.5,8.333333333333334,inf,0.625,96.69569138130815,94.17342158102178,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-09,Madhya Pradesh,West Nimar,11.0,2.0,0.0,18225,81,0.0,0.0,3.0,24.0,13.0,0.0,27.0,27.0,2.076923076923077,0.0,2.076923076923077,2076.923076923077,0.0,1.0,0.8461538461538461,0.15384615384615385,0.0,0.1111111111111111,1.0077567645546066,-0.10375668567143054,1.483581693440208,inf,12.666666666666666,-61.9718309859155,32.666666666666664,inf,0.6923076923076924,96.93786028381517,94.5415334275303,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-10,Madhya Pradesh,West Nimar,11.0,2.0,1.0,22275,99,0.0,0.0,4.0,31.0,14.0,0.0,35.0,35.0,2.5,0.0,2.5,2500.0,0.0,1.0,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.11428571428571428,1.2388775174982478,-0.10375668567143054,1.8050408879401776,inf,9.0,-53.94736842105263,46.0,inf,1.5256410256410255,97.228996271714,95.33724994422548,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-15,Madhya Pradesh,West Nimar,6.0,0.0,0.0,10125,45,0.0,0.0,3.0,13.0,6.0,0.0,16.0,16.0,2.6666666666666665,0.0,2.6666666666666665,2666.6666666666665,0.0,1.0,1.0,0.0,0.0,0.1875,1.3299250868396821,-0.10375668567143054,1.9316763281977412,inf,2.3333333333333335,700.0,6.0,inf,0.8888888888888888,97.33517242716752,95.64215066557597,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-13,Madhya Pradesh,West Nimar,10.0,0.0,0.0,14175,70,0.0,0.0,2.0,10.0,10.0,0.0,12.0,12.0,1.2,0.0,1.2,1200.0,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.528706476635059,-0.10375668567143054,0.8172844539311799,400.0,4.333333333333333,inf,4.0,inf,0.39999999999999997,96.19050620330553,93.04677623261695,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-25,Madhya Pradesh,West Nimar,9.0,4.0,0.0,16200,80,6.0,12.0,0.0,0.0,13.0,18.0,0.0,18.0,1.3846153846153846,1.3846153846153846,0.0,1384.6153846153845,1.0,0.0,0.6923076923076923,0.3076923076923077,0.0,0.3333333333333333,0.6295591688286479,1.2286966036239402,-0.0944907159232792,inf,4.333333333333333,12.5,16.333333333333332,inf,0.4615384615384615,96.31922661094438,93.29218413028929,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-01,Madhya Pradesh,West Nimar,3.0,0.0,0.0,6075,33,0.0,0.0,0.0,5.0,3.0,0.0,5.0,5.0,1.6666666666666667,0.0,1.6666666666666667,1666.6666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.7836396707910755,-0.10375668567143054,1.1718636866523586,inf,10.0,-83.33333333333334,11.666666666666666,inf,0.5555555555555556,96.54321466491484,93.81646463895292,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-19,Madhya Pradesh,West Nimar,13.0,1.0,0.0,16200,88,0.0,12.0,0.0,0.0,14.0,12.0,0.0,12.0,0.8571428571428571,0.8571428571428571,0.0,857.1428571428571,1.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.34140861970410813,0.7210953505590371,-0.0944907159232792,inf,4.666666666666667,-66.66666666666667,21.333333333333332,inf,0.2857142857142857,95.73695463514673,92.50390421655388,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-25,Madhya Pradesh,West Nimar,8.0,1.0,0.0,10125,55,0.0,0.0,1.0,13.0,9.0,0.0,14.0,14.0,1.5555555555555556,0.0,1.5555555555555556,1555.5555555555557,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0,0.07142857142857142,0.7229412912301192,-0.10375668567143054,1.0874400598139826,inf,7.666666666666667,-46.15384615384615,17.333333333333332,inf,0.8042328042328042,96.4637037539816,93.56362013832081,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-15,Madhya Pradesh,West Nimar,30.0,6.0,0.0,22275,132,6.0,23.0,0.0,0.0,36.0,29.0,0.0,29.0,0.8055555555555556,0.8055555555555556,0.0,805.5555555555555,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.20689655172413793,0.31322722919366414,0.6714514780081293,-0.0944907159232792,inf,12.0,141.66666666666666,19.666666666666668,inf,0.26851851851851855,95.71465279427521,92.44441139287574,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-28,Maharashtra,Ahilyanagar,0.0,1.0,0.0,2025,12,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41944939342533766,0.8585706899307817,-0.0944907159232792,inf,0.3333333333333333,-99.29078014184397,49.0,inf,0.3333333333333333,95.9437314858359,97.88306451612904,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-23,Maharashtra,Ahmadnagar,366.0,0.0,0.0,147825,876,0.0,0.0,68.0,1401.0,366.0,0.0,1469.0,1469.0,4.0136612021857925,0.0,4.0136612021857925,4013.6612021857923,0.0,1.0,1.0,0.0,0.0,0.04628999319264806,2.065768557090948,-0.10375668567143054,2.955139804377724,-61.99376947040498,443.0,inf,701.0,inf,1.337887067395264,98.11937302737793,98.89112903225806,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-24,Maharashtra,Ahmadnagar,210.0,5.0,3.0,109350,648,0.0,0.0,39.0,832.0,218.0,0.0,871.0,871.0,3.9954128440366974,0.0,3.9954128440366974,3995.4128440366976,0.0,1.0,0.963302752293578,0.022935779816513763,0.013761467889908258,0.04477611940298507,2.055799745167265,-0.10375668567143054,2.941274471168594,-40.43715846994536,515.6666666666666,-40.70796460176991,780.0,-0.45465616627425876,2.6696913487408303,98.06167913468857,98.85752688172043,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-02,Maharashtra,Ahmed Nagar,7.0,1.0,0.0,8100,44,0.0,0.0,1.0,9.0,8.0,0.0,10.0,10.0,1.25,0.0,1.25,1250.0,0.0,1.0,0.875,0.125,0.0,0.1,0.5560207474374893,-0.10375668567143054,0.855275086008449,inf,2.6666666666666665,-84.61538461538461,53.666666666666664,inf,0.4166666666666667,96.21959556096402,98.02587365591397,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-09,Maharashtra,Ahmed Nagar,3.0,0.0,0.0,6075,33,0.0,0.0,0.0,5.0,3.0,0.0,5.0,5.0,1.6666666666666667,0.0,1.6666666666666667,1666.6666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.7836396707910755,-0.10375668567143054,1.1718636866523586,inf,1.6666666666666667,-98.14814814814815,91.66666666666667,inf,0.5555555555555556,96.54321466491484,98.18968413978494,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-02,Maharashtra,Akola,71.0,16.0,0.0,40500,180,0.0,0.0,15.0,158.0,87.0,0.0,173.0,173.0,1.9885057471264367,0.0,1.9885057471264367,1988.5057471264367,0.0,1.0,0.8160919540229885,0.1839080459770115,0.0,0.08670520231213873,0.959455666760742,-0.10375668567143054,1.4164010885290332,inf,29.0,-56.20253164556962,237.0,inf,0.6628352490421455,96.75750626633246,98.31149193548387,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-10-19,Maharashtra,Akola,65.0,6.0,0.0,36450,180,0.0,0.0,19.0,179.0,71.0,0.0,198.0,198.0,2.788732394366197,0.0,2.788732394366197,2788.7323943661972,0.0,1.0,0.9154929577464789,0.08450704225352113,0.0,0.09595959595959595,1.3966078136812963,-0.10375668567143054,2.024423411203281,inf,46.0,-81.23222748815166,417.6666666666667,inf,0.9295774647887324,97.40862305525523,98.59711021505376,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-12-25,Maharashtra,Akola,32.0,5.0,0.0,32400,192,0.0,0.0,15.0,136.0,37.0,0.0,151.0,151.0,4.081081081081081,0.0,4.081081081081081,4081.081081081081,0.0,1.0,0.8648648648648649,0.13513513513513514,0.0,0.09933774834437085,2.102599053683207,-0.10375668567143054,3.0063662806538227,inf,31.333333333333332,-48.28767123287672,147.66666666666666,inf,1.3603603603603602,98.14288692481855,98.90793010752688,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-06-01,Maharashtra,Amravati,280.0,77.0,11.0,2025,6,0.0,0.0,168.0,835.0,368.0,0.0,1003.0,1003.0,2.7255434782608696,0.0,2.7255434782608696,2725.5434782608695,0.0,1.0,0.7608695652173914,0.20923913043478262,0.029891304347826088,0.1674975074775673,1.362088630357037,-0.10375668567143054,1.9764116739409023,inf,122.66666666666667,-97.07963313437182,11843.0,inf,0.9085144927536232,97.36935242241626,98.58870967741935,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-09-13,Maharashtra,Amravati,91.0,14.0,0.0,62775,279,0.0,0.0,46.0,181.0,105.0,0.0,227.0,227.0,2.1619047619047618,0.0,2.1619047619047618,2161.904761904762,0.0,1.0,0.8666666666666667,0.13333333333333333,0.0,0.2026431718061674,1.054181019691338,-0.10375668567143054,1.5481518519891195,inf,35.0,-90.85783326621024,1066.6666666666667,inf,0.7206349206349206,96.99119077285575,98.46270161290323,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-04-01,Maharashtra,Aurangabad,584.0,154.0,53.0,2025,4,0.0,0.0,261.0,1965.0,791.0,0.0,2226.0,2226.0,2.814159292035398,0.0,2.814159292035398,2814.1592920353983,0.0,1.0,0.7383059418457648,0.19469026548672566,0.06700379266750948,0.11725067385444744,1.410498157053341,-0.10375668567143054,2.0437430894876205,1338.181818181818,345.3333333333333,inf,742.0,inf,0.9380530973451328,97.42171326620156,98.61391129032258,False,True,False,0,High Spike,Combined (Z-score + IQR)
2025-11-11,Maharashtra,Aurangabad,86.0,28.0,0.0,58725,319,620.0,1662.0,0.0,0.0,114.0,2282.0,0.0,2282.0,20.017543859649123,20.017543859649123,0.0,20017.543859649122,1.0,0.0,0.7543859649122807,0.24561403508771928,0.0,0.27169149868536374,10.808456253016386,19.159673762786888,-0.0944907159232792,-49.10714285714286,112.66666666666667,inf,1292.0,inf,6.672514619883041,99.87976398834486,99.81518817204301,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-04-01,Maharashtra,Beed,379.0,52.0,19.0,2025,4,0.0,0.0,232.0,2441.0,450.0,0.0,2673.0,2673.0,5.94,0.0,5.94,5940.0,0.0,1.0,0.8422222222222222,0.11555555555555555,0.042222222222222223,0.08679386457164234,3.1180993487054556,-0.10375668567143054,4.418796374856294,inf,150.0,-89.06256393469455,16535.333333333332,inf,1.9800000000000002,98.80612427943237,99.13474462365592,True,True,False,0,High Spike,Combined (Z-score + IQR)
2025-05-01,Maharashtra,Beed,366.0,63.0,15.0,2025,5,0.0,0.0,257.0,2404.0,444.0,0.0,2661.0,2661.0,5.993243243243243,0.0,5.993243243243243,5993.243243243243,0.0,1.0,0.8243243243243243,0.14189189189189189,0.033783783783783786,0.09658023299511462,3.1471853559923675,-0.10375668567143054,4.459251264149386,inf,298.0,-89.98682972718721,10636.333333333334,inf,3.9777477477477476,98.81557832067138,99.14314516129032,True,True,False,0,High Spike,Combined (Z-score + IQR)
