date,year,month,day_of_week,is_weekend,state,district,bio_age_5_17,bio_age_17_,total_bio,active_pincodes,minor_share,zscore,anomaly_type
2025-05-01,2025,5,Thursday,False,Maharashtra,Latur,7842,28794,36636,24,0.21405175237471338,10.86860558686372,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Mumbai,14123,31216,45339,83,0.3114978274774477,13.516117539926809,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Mumbai Suburban,8945,8965,17910,54,0.49944165270798435,5.172028678549415,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Nagpur,12341,27562,39903,63,0.309274991855249,11.862449267279336,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Nanded,8711,25421,34132,41,0.2552150474627915,10.106871709985635,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Nandurbar,6834,17456,24290,20,0.2813503499382462,7.112868189125366,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Nashik,15830,34979,50809,73,0.3115589757720089,15.180128844448824,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Osmanabad,6156,13014,19170,25,0.3211267605633803,5.555329271547174,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Palghar,9368,9054,18422,37,0.5085224188470308,5.327782570307234,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Parbhani,6247,14276,20523,18,0.3043901963650538,5.966921098790004,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Pune,27138,34384,61522,139,0.441110497057963,18.439096505389287,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Raigarh,5929,8732,14661,55,0.40440624786849466,4.18366072089091,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Ratnagiri,4055,7555,11610,66,0.34926787252368646,3.2555257135606235,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Sangli,6910,13750,20660,65,0.3344627299128751,6.008597433108014,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Satara,7704,11503,19207,76,0.40110376425261624,5.566584923881234,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Solapur,12393,25168,37561,70,0.32994329224461544,11.14999689521525,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Thane,19874,39799,59673,70,0.33304844737150807,17.87661809550607,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Wardha,2949,9005,11954,16,0.246695666722436,3.360172859585408,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Washim,3295,10789,14084,12,0.23395342232320362,4.008133385843523,High Spike
2025-05-01,2025,5,Thursday,False,Maharashtra,Yavatmal,6927,23720,30647,33,0.22602538584527035,9.046710942845008,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Balangir,5659,6293,11952,27,0.4734772423025435,3.3595644459457294,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Baleswar,7115,5905,13020,49,0.5464669738863287,3.6844573295343053,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Cuttack,7433,10422,17855,59,0.4162979557546906,5.1552973034582426,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Ganjam,13453,12395,25848,77,0.5204658000619004,7.586822414435293,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Kendujhar,7326,7700,15026,42,0.48755490483162517,4.294696210132324,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Khorda,5310,6509,11819,56,0.44927658854387004,3.319104938907077,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Mayurbhanj,9915,11102,21017,67,0.4717609554170433,6.1171992677907125,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Nabarangapur,5652,5744,11396,15,0.495963495963496,3.1904254541149726,High Spike
2025-05-01,2025,5,Thursday,False,Odisha,Sundergarh,6859,6243,13102,55,0.5235078613952069,3.7094022887611438,High Spike
2025-05-01,2025,5,Thursday,False,Punjab,Amritsar,4809,12680,17489,35,0.2749728400709017,5.043957607396989,High Spike
2025-05-01,2025,5,Thursday,False,Punjab,Gurdaspur,3494,9071,12565,30,0.27807401512136887,3.546043226507337,High Spike
2025-05-01,2025,5,Thursday,False,Punjab,Jalandhar,4547,11979,16526,61,0.27514220016943,4.75100643989156,High Spike
2025-05-01,2025,5,Thursday,False,Punjab,Ludhiana,8273,15090,23363,70,0.35410692120018833,6.830868467134158,High Spike
2025-05-01,2025,5,Thursday,False,Punjab,Patiala,7008,8087,15095,21,0.46425968863862205,4.315686480701249,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Ajmer,4645,6589,11234,50,0.41347694498842796,3.1411439493009747,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Alwar,7561,10382,17943,46,0.4213899570863289,5.182067503604118,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Barmer,5786,7592,13378,27,0.43250112124383316,3.7933633710368433,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Bharatpur,4546,6419,10965,32,0.4145918832649339,3.059312314764152,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Churu,3930,6946,10876,25,0.3613460831187937,3.032237907798437,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Jaipur,12897,22745,35642,75,0.36184838112339374,10.566224007943266,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Jodhpur,7037,11109,18146,41,0.3877989639589992,5.243821488031535,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Nagaur,7766,11141,18907,47,0.41074734225419157,5.475322877929387,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Pali,4638,8816,13454,44,0.344730191764531,3.8164830893446444,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Sikar,6620,9884,16504,56,0.40111488124091127,4.744313889855091,High Spike
2025-05-01,2025,5,Thursday,False,Rajasthan,Udaipur,5502,7488,12990,40,0.4235565819861432,3.6753311249391207,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Chennai,10494,14069,24563,62,0.4272279444693238,7.195916650941547,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Coimbatore,11391,18515,29906,101,0.38089346619407477,8.821293689343946,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Cuddalore,9753,8580,18333,66,0.5319914907543773,5.300708163341519,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Dindigul,6447,13730,20177,56,0.31952222827972443,5.86166553912554,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Erode,6144,9260,15404,57,0.3988574396260712,4.409686388031652,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Kancheepuram,12512,12815,25327,96,0.49401824140245587,7.428330661298918,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Krishnagiri,6711,4807,11518,36,0.582653238409446,3.2275386861353903,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Madurai,10264,12920,23184,56,0.4427191166321601,6.776415446382889,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Namakkal,4830,8230,13060,56,0.36983154670750384,3.696625602327885,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Pudukkottai,6212,7897,14109,56,0.440286342051173,4.015738556339511,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Ramanathapuram,5613,6345,11958,56,0.46939287506271954,3.3613896868647664,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Salem,11295,13534,24829,86,0.45491159531193365,7.276835665018852,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Thanjavur,6270,11725,17995,93,0.3484301194776327,5.197886258235772,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Thoothukkudi,4809,7408,12217,77,0.39363182450683476,3.4401792532031945,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Tiruchirappalli,7749,13335,21084,85,0.36752988047808766,6.137581124719959,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Tirunelveli,7143,11212,18355,110,0.389158267502043,5.307400713377988,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Tiruppur,8344,9137,17481,63,0.47731823122247014,5.041523952838273,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Tiruvallur,12823,12598,25421,75,0.5044254750009834,7.4569261023638305,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Tiruvannamalai,8800,6099,14899,68,0.5906436673602256,4.256061944012709,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Vellore,8950,9217,18167,106,0.4926515109814499,5.2502098312481635,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Villupuram,7360,3746,11106,81,0.6627048442283451,3.10220547636152,High Spike
2025-05-01,2025,5,Thursday,False,Tamil Nadu,Virudhunagar,5832,6712,12544,54,0.4649234693877551,3.5396548832907078,High Spike
2025-05-01,2025,5,Thursday,False,Telangana,Hyderabad,11273,10381,21654,57,0.5205966565068809,6.310979012028469,High Spike
2025-05-01,2025,5,Thursday,False,Telangana,K.V. Rangareddy,12254,11168,23422,83,0.52318333191017,6.848816669504688,High Spike
2025-05-01,2025,5,Thursday,False,Telangana,Karimnagar,10235,6136,16371,82,0.6251908863233767,4.703854382816439,High Spike
2025-05-01,2025,5,Thursday,False,Telangana,Mahabubnagar,10931,7444,18375,70,0.5948843537414966,5.313484849774778,High Spike
2025-05-01,2025,5,Thursday,False,Telangana,Medak,6326,4874,11200,73,0.5648214285714286,3.1308009174264324,High Spike
2025-05-01,2025,5,Thursday,False,Telangana,Nalgonda,9860,5568,15428,57,0.6390977443609023,4.4169873517077995,High Spike
2025-05-01,2025,5,Thursday,False,Telangana,Nizamabad,6063,4904,10967,49,0.5528403391994164,3.059920728403831,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Agra,19333,9245,28578,28,0.6764994051368185,8.417307032597103,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Aligarh,19473,5828,25301,35,0.7696533733844512,7.420421283983091,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Allahabad,25207,8293,33500,41,0.7524477611940299,9.914612999847076,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Amethi,8213,3504,11717,35,0.7009473414696594,3.288075843283449,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Amroha,9789,2787,12576,13,0.7783874045801527,3.5493895015255714,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Azamgarh,9563,8009,17572,46,0.5442180742089688,5.069206773443667,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Bahraich,14316,4724,19040,23,0.751890756302521,5.515782384968039,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Ballia,9215,5932,15147,39,0.6083712946458044,4.331505235332902,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Bara Banki,12134,5094,17228,36,0.7043185511957278,4.964559627418883,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Bareilly,19714,6883,26597,24,0.7412114148212204,7.8146733224950715,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Basti,7759,4102,11861,25,0.6541606947137678,3.3318816253403356,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Bijnor,15240,7800,23040,28,0.6614583333333334,6.732609664326002,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Bulandshahr,17926,5255,23181,33,0.7733057245157672,6.775502825923371,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Deoria,9476,5853,15329,27,0.6181747015460891,4.386870876543689,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Etah,11242,2447,13689,14,0.8212433340638469,3.887971692006925,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Fatehpur,7529,4783,12312,26,0.6115172189733593,3.469078901087946,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Firozabad,12496,3316,15812,22,0.7902858588413862,4.533802770526163,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Ghaziabad,13551,11150,24701,28,0.548601271203595,7.237897192079397,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Ghazipur,9778,5712,15490,41,0.6312459651387993,4.435848174537847,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Gonda,9092,5299,14391,31,0.6317837537349732,4.101524879534248,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Gorakhpur,7632,9803,17435,39,0.4377401778032693,5.027530439125656,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Hardoi,17625,5669,23294,23,0.7566326092556023,6.809878196565233,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Hathras,8660,2155,10815,16,0.8007397133610726,3.0136812917882283,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Jaunpur,11317,6959,18276,48,0.619227402057343,5.283368374610668,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Jhansi,6462,4314,10776,23,0.5996659242761693,3.001817225814488,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Kanpur Nagar,9393,10813,20206,42,0.4648619222013263,5.870487536900885,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Kaushambi,11295,2012,13307,14,0.8488013827308936,3.7717646868282393,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Kheri,10615,4323,14938,27,0.7106038291605302,4.267926009986449,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Kushinagar,7693,6395,14088,19,0.5460675752413402,4.0093502131228815,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Lucknow,12945,10891,23836,48,0.543086088269844,6.974758292918237,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Mathura,9243,4382,13625,27,0.6783853211009174,3.868502455537197,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Meerut,11034,7199,18233,22,0.6051664564251632,5.27028748135757,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Mirzapur,8407,3269,11676,15,0.7200239808153477,3.27560336367003,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Moradabad,10658,5928,16586,16,0.642590136259496,4.76925884908193,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Muzaffarnagar,13303,6068,19371,24,0.686748231893036,5.6164748423349105,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Pilibhit,13196,4025,17221,9,0.7662737355554265,4.962430179680006,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Pratapgarh,9562,5244,14806,38,0.6458192624611644,4.227770709767636,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Rae Bareli,9465,4443,13908,43,0.6805435720448663,3.9545929855517734,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Rampur,9983,4129,14112,10,0.7074121315192744,4.016651176799029,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Saharanpur,12000,8147,20147,21,0.595622176999057,5.852539334530356,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Sambhal,8790,2357,11147,17,0.7885529738943213,3.114677955974939,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Shahjahanpur,11931,3592,15523,17,0.7686014301359273,4.445886999592551,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Shamli,7928,3876,11804,10,0.6716367333107421,3.3145418366094845,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Sitapur,26291,6654,32945,25,0.7980270147215055,9.74577821483616,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Unnao,11611,6275,17886,23,0.6491669462149167,5.164727714873267,High Spike
2025-05-01,2025,5,Thursday,False,Uttar Pradesh,Varanasi,12745,8747,21492,36,0.5930113530616044,6.261697507214471,High Spike
2025-05-01,2025,5,Thursday,False,Uttarakhand,Udham Singh Nagar,6224,6353,12577,13,0.49487159099944344,3.549693708345411,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Bankura,6792,5331,12123,58,0.5602573620390993,3.411583812138282,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Barddhaman,10430,10783,21213,126,0.4916796304153114,6.176823804479253,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Birbhum,5958,6296,12254,42,0.48620858495185243,3.4514349055372553,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Hooghly,9445,10873,20318,93,0.464858745939561,5.904558700722909,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Howrah,5192,7400,12592,52,0.41232528589580686,3.5542568106430035,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Kolkata,3322,8352,11674,60,0.2845639883501799,3.274994950030351,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Murshidabad,10714,13442,24156,78,0.4435336976320583,7.072104475266874,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Nadia,6885,8781,15666,74,0.43948678667177327,4.489388574829598,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,North 24 Parganas,11231,15085,26316,131,0.42677458580331357,7.729191206120174,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Paschim Medinipur,7812,7652,15464,74,0.5051733057423694,4.427938797222021,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,Purba Medinipur,8040,7193,15233,80,0.5278014836210858,4.357667021839099,High Spike
2025-05-01,2025,5,Thursday,False,West Bengal,South 24 Parganas,12468,13241,25709,82,0.484966354195029,7.544537666477604,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Anantapur,5129,6852,11981,90,0.4280944829313079,3.3683864437210747,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Ananthapur,8820,2534,11354,74,0.7768187422934648,3.177648767681714,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Ananthapuramu,13860,2868,16728,75,0.8285509325681492,4.812456217499137,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Chittoor,21156,9672,30828,95,0.6862592448423511,9.101772377235957,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Cuddapah,17592,6976,24568,78,0.7160534028003908,7.197437685040745,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,East Godavari,30081,12219,42300,137,0.7111347517730496,12.591633014434596,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Guntur,28176,13524,41700,106,0.6756834532374101,12.409108922530901,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Hyderabad,2416,9534,11950,50,0.20217573221757323,3.3589560323060503,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Krishna,20590,10292,30882,108,0.666731429311573,9.11819954550729,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Kurnool,34015,13321,47336,84,0.7185862768294744,14.123618559146271,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Nellore,16669,7656,24325,78,0.6852620760534429,7.123515427819748,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Prakasam,23007,10067,33074,98,0.6956219386829534,9.785020894595453,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Srikakulam,15707,9101,24808,66,0.6331425346662367,7.270447321802222,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Visakhapatnam,29728,15240,44968,88,0.661092332325209,13.403256809766358,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,Vizianagaram,13716,7158,20874,61,0.6570853693590112,6.073697692553665,High Spike
2025-06-01,2025,6,Sunday,True,Andhra Pradesh,West Godavari,21049,10030,31079,112,0.6772740435663953,9.17812828901567,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Araria,6297,6897,13194,18,0.477262391996362,3.737389316186377,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Begusarai,6868,6698,13566,31,0.506265664160401,3.8505542531666674,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Bhagalpur,6635,7081,13716,30,0.4837416156313794,3.896185276142591,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Darbhanga,9869,10551,20420,41,0.4833006856023506,5.935587796346537,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,East Champaran,10033,11042,21075,38,0.476061684460261,6.134843263341403,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Gaya,9699,8991,18690,34,0.5189406099518459,5.409309998024217,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Gopalganj,4991,5961,10952,22,0.4557158509861213,3.0553576261062387,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Katihar,10483,11190,21673,21,0.48368938310340054,6.316758941605419,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Kishanganj,5102,8010,13112,8,0.3891092129347163,3.7124443569595384,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Madhubani,10929,12131,23060,43,0.47393755420641803,6.738693800722793,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Muzaffarpur,10149,11006,21155,50,0.47974474119593474,6.159179808928562,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Nalanda,5457,7096,12553,30,0.43471680076475744,3.542392744669263,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Patna,11445,12409,23854,63,0.47979374528380986,6.980234015675348,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Purnia,18137,12252,30389,25,0.5968277995327257,8.96822558332642,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Rohtas,5400,6526,11926,31,0.45279221868187153,3.3516550686299027,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Samastipur,9322,9529,18851,39,0.4945095750888547,5.4582872960183755,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Saran,7037,8676,15713,49,0.4478457328326863,4.503686295362054,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Sitamarhi,9950,9291,19241,24,0.5171248895587548,5.576927955755777,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Siwan,5849,7052,12901,43,0.4533757073095109,3.648256717973406,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,Vaishali,7408,9470,16878,36,0.4389145633368883,4.858087240475061,High Spike
2025-06-01,2025,6,Sunday,True,Bihar,West Champaran,8087,8886,16973,18,0.47646261709774346,4.886986888359813,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Balod,2672,9224,11896,10,0.2246133154001345,3.3425288640347177,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Baloda Bazar,5672,14536,20208,17,0.28068091844813936,5.871095950540565,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Bastar,2758,9334,12092,10,0.22808468408865365,3.402153400723258,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Bemetara,3562,13006,16568,8,0.2149927571221632,4.763783126324819,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Bilaspur,5831,17701,23532,23,0.24779024307326195,6.882279419687032,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Dhamtari,2370,10224,12594,11,0.1881848499285374,3.5548652242826826,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Durg,4720,14888,19608,25,0.24071807425540595,5.6885718586368705,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Janjgir-Champa,5174,16117,21291,19,0.24301347987412522,6.200551936426733,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Kondagaon,1771,9901,11672,7,0.1517306374228924,3.2743865363906717,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Korba,3587,10194,13781,18,0.26028590087802045,3.915958719432158,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Mahasamund,3594,14035,17629,7,0.20386862556015656,5.086546562174518,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Raigarh,3507,17101,20608,16,0.17017663043478262,5.992778678476361,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Raipur,5427,18192,23619,31,0.2297726406706465,6.908745413013068,High Spike
2025-06-01,2025,6,Sunday,True,Chhattisgarh,Rajnandgaon,6703,23168,29871,13,0.22439824579023132,8.810646450649564,High Spike
2025-06-01,2025,6,Sunday,True,Delhi,East Delhi,4730,7727,12457,8,0.3797061892911616,3.513188889964672,High Spike
2025-06-01,2025,6,Sunday,True,Delhi,North East Delhi,6423,7299,13722,4,0.4680804547442064,3.898010517061628,High Spike
2025-06-01,2025,6,Sunday,True,Delhi,North West Delhi,12740,22377,35117,17,0.3627872540365065,10.406515427527534,High Spike
2025-06-01,2025,6,Sunday,True,Delhi,South Delhi,7921,12745,20666,20,0.3832865576308913,6.010422674027051,High Spike
2025-06-01,2025,6,Sunday,True,Delhi,South West Delhi,6755,8938,15693,24,0.43044669597909896,4.497602158965265,High Spike
2025-06-01,2025,6,Sunday,True,Delhi,West Delhi,7059,12066,19125,10,0.3690980392156863,5.541639964654396,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Ahmedabad,22390,35067,57457,77,0.3896827192509181,17.202495782741757,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Anand,7010,8279,15289,64,0.45849957485774084,4.37470260375011,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Banaskantha,10585,9827,20412,27,0.51856750930825,5.933154141787821,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Bhavnagar,9620,10417,20037,43,0.48011179318261216,5.819076584348012,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Dahod,8612,6286,14898,15,0.5780641696872063,4.255757737192869,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Gandhinagar,5724,6342,12066,38,0.47439085032322226,3.394244023407431,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Jamnagar,6281,5681,11962,44,0.5250794181574987,3.362606514144124,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Junagadh,4619,9540,14159,50,0.3262236033618193,4.030948897331485,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Kachchh,10676,8032,18708,53,0.5706649561684841,5.414785720781328,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Kheda,8100,9083,17183,52,0.47139614735494384,4.950870320526105,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Mahesana,7017,7975,14992,45,0.4680496264674493,4.284353178257781,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Panchmahals,4932,7327,12259,29,0.4023166653071213,3.452955939636453,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Rajkot,13013,13217,26230,51,0.4961113229126954,7.703029419613978,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Sabarkantha,4923,6161,11084,44,0.4441537351136774,3.095512926325051,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Surat,15387,17757,33144,68,0.4642469225199131,9.806315371984217,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Surendra Nagar,6611,6782,13393,33,0.49361606809527364,3.7979264733344356,High Spike
2025-06-01,2025,6,Sunday,True,Gujarat,Vadodara,9852,17693,27545,71,0.3576692684697767,8.103061387702908,High Spike
2025-06-01,2025,6,Sunday,True,Haryana,Bhiwani,3285,7720,11005,26,0.29850068150840525,3.0714805875577316,High Spike
2025-06-01,2025,6,Sunday,True,Haryana,Faridabad,4416,6988,11404,13,0.3872325499824623,3.192859108673688,High Spike
2025-06-01,2025,6,Sunday,True,Haryana,Hisar,3731,7461,11192,16,0.3333631165117941,3.1283672628677164,High Spike
